TOKEN	TRUE	PREDICTED
D	O	O
insufficiency	O	O
was	O	O
significantly	O	O
lower	O	O
for	O	O
more	O	O
educated	O	O
women	O	O
and	O	O
for	O	O
persons	O	O
reporting	O	O
going	O	O
on	O	O
holidays	O	O
to	O	O
sunny	O	O
climates	O	O
.	O	O

We	O	O
sequentially	O	O
excluded	O	O
12	O	O
women	O	O
with	O	O
early	O	O
pregnancy	O	O
losses	O	O
,	O	O
52	O	O
who	O	O
were	O	O
lost	O	O
to	O	O
follow	O	O
-	O	O
up	O	O
,	O	O
and	O	O
23	O	O
who	O	O
did	O	O
not	O	O
complete	O	O
the	O	O
interview	O	O
.	O	O

This	O	O
information	O	O
is	O	O
critical	O	O
for	O	O
the	O	O
design	O	O
of	O	O
future	O	O
intervention	O	O
trials	O	O
targeting	O	O
obesity	O	O
prevention	O	O
in	O	O
children	O	O
.	O	O

We	O	O
have	O	O
no	O	O
baseline	O	O
measure	O	O
of	O	O
symptom	O	O
levels	O	O
to	O	O
further	O	O
elucidate	O	O
causality	O	O
between	O	O
different	O	O
levels	O	O
of	O	O
intake	O	O
of	O	O
fatty	O	O
fish	O	O
or	O	O
shellfish	O	O
and	O	O
the	O	O
risk	O	O
of	O	O
positive	O	O
psychotic	O	O
-	O	O
like	O	O
symptoms	O	O
.	O	O

Because	O	O
BDNF	O	O
may	O	O
be	O	O
differentially	O	O
expressed	O	O
in	O	O
specific	O	O
regions	O	O
of	O	O
the	O	O
hypothalamus	O	O
,	O	O
where	O	O
high	O	O
levels	O	O
are	O	O
present	O	O
in	O	O
the	O	O
ventromedial	O	O
hypothalamus	O	O
,	O	O
32the	O	O
relationship	O	O
between	O	O
BDNF	O	O
and	O	O
SeroR	O	O
is	O	O
unknown	O	O
from	O	O
whole	O	O
hypothalamus	O	O
in	O	O
our	O	O
study	O	O
.	O	O

By	O	O
self	O	O
-	O	O
selection	O	O
,	O	O
those	O	O
who	O	O
manifest	O	O
seasonal	O	O
allergies	O	O
may	O	O
choose	O	O
a	O	O
career	O	O
path	O	O
other	O	O
than	O	O
farming	O	O
(	O	O
i	O	O
.	O	O
e	O	O
.,	O	O
healthy	O	O
worker	O	O
effect	O	O
)	O	O
[	O	O
116	O	O
].	O	O

Maternal	O	O
25	O	O
-	O	O
hydroxyvitamin	O	O
D	O	O
transfers	O	O
to	O	O
the	O	O
fetus	O	O
by	O	O
the	O	O
placenta	O	O
.	O	O

Several	O	O
studies	O	O
have	O	O
reported	O	O
that	O	O
early	O	O
weaning	O	O
or	O	O
early	O	O
weaning	O	O
combined	O	O
with	O	O
a	O	O
high	O	O
-	O	O
grain	O	O
diet	O	O
increases	O	O
IMF	O	O
deposition	O	O
in	O	O
beef	O	O
cattle	O	O
.	O	O

However	B	B
,	O	O
no	O	O
differences	O	O
in	O	O
body	O	O
weight	O	O
between	O	O
CC	O	O
and	O	O
RC	O	O
females	O	O
were	O	O
found	O	O
.	O	O

Moreover	O	O
,	O	O
the	O	O
outcomes	O	O
of	O	O
the	O	O
present	O	O
study	O	O
enhance	O	O
the	O	O
importance	O	O
of	O	O
the	O	O
periconceptional	O	O
period	O	O
as	O	O
well	O	O
as	O	O
the	O	O
role	O	O
of	O	O
maternal	O	O
diet	O	O
in	O	O
the	O	O
early	O	O
life	O	O
programming	O	O
,	O	O
due	O	O
to	O	O
the	O	O
fact	O	O
that	O	O
the	O	O
maternal	O	O
undernutrition	O	O
was	O	O
implemented	O	O
before	O	O
mating	O	O
and	O	O
offspring	O	O
were	O	O
raised	O	O
in	O	O
an	O	O
ad	O	O
libitum	O	O
standard	O	O
feeding	O	O
.	O	O

Nonetheless	O	O
,	O	O
in	O	O
our	O	O
study	O	O
,	O	O
the	O	O
vitamin	O	O
D	O	O
group	O	O
had	O	O
significantly	O	O
lower	O	O
depression	O	O
scores	O	O
after	O	O
intervention	O	O
.	O	O

Maximum	O	O
starch	O	O
utilization	O	O
can	O	O
be	O	O
achieved	O	O
by	O	O
optimizing	O	O
fermentation	O	O
of	O	O
starch	O	O
in	O	O
the	O	O
rumen	O	O
to	O	O
produce	O	O
propionate	O	O
(	O	O
gluconeogenic	O	O
precursor	O	O
)	O	O
and	O	O
maximizing	O	O
starch	O	O
digestion	O	O
and	O	O
absorption	O	O
in	O	O
the	O	O
small	O	O
intestine	O	O
.	O	O

The	O	O
size	O	O
of	O	O
each	O	O
point	O	O
indicates	O	O
the	O	O
log	O	O
-	O	O
ratio	O	O
transformed	O	O
relative	O	O
abundance	O	O
(	O	O
LRTA	O	O
)	O	O
of	O	O
each	O	O
OTU	O	O
(	O	O
LRTA	O	O
≥	O	O
30	O	O
,	O	O
LRTA	O	O
≥	O	O
20	O	O
,	O	O
or	O	O
LRTA	O	O
<	O	O
20	O	O
).	O	O

Maternal	O	O
anthropometric	O	O
measurements	O	O
Maternal	O	O
weight	O	O
and	O	O
mid	O	O
-	O	O
upperarm	O	O
circumference	O	O
(	O	O
MUAC	O	O
)	O	O
are	O	O
obtained	O	O
at	O	O
each	O	O
phase	O	O
(	O	O
1	O	O
to	O	O
8	O	O
),	O	O
and	O	O
height	O	O
only	O	O
at	O	O
phase	O	O
1	O	O
and	O	O
5	O	O
.	O	O

[	O	O
14	O	O
]	O	O
assessed	O	O
vitamin	O	O
D	O	O
status	O	O
in	O	O
healthy	O	O
Thai	O	O
elderly	O	O
women	O	O
and	O	O
found	O	O
that	O	O
two	O	O
-	O	O
thirds	O	O
had	O	O
vitamin	O	O
D	O	O
insufficiency	O	O
and	O	O
one	O	O
-	O	O
third	O	O
had	O	O
vitamin	O	O
D	O	O
deficiency	O	O
.	O	O

To	O	O
examine	O	O
similarities	O	O
in	O	O
the	O	O
genomic	O	O
context	O	O
of	O	O
the	O	O
CpGs	O	O
making	O	O
up	O	O
these	O	O
data	O	O
-	O	O
driven	O	O
RPMM	O	O
classes	O	O
,	O	O
we	O	O
examined	O	O
the	O	O
proportion	O	O
of	O	O
CpG	O	O
loci	O	O
associated	O	O
with	O	O
specific	O	O
DNA	O	O
sequence	O	O
features	O	O
within	O	O
each	O	O
class	O	O
,	O	O
including	O	O
location	O	O
within	O	O
a	O	O
repetitive	O	O
element	O	O
(	O	O
LINE	O	O
-	O	O
1	O	O
,	O	O
LINE	O	O
-	O	O
2	O	O
,	O	O
Alu	O	O
,	O	O
or	O	O
MIR	O	O
),	O	O
within	O	O
a	O	O
CGI	O	O
,	O	O
or	O	O
having	O	O
the	O	O
associated	O	O
gene	O	O
considered	O	O
a	O	O
PcG	O	O
protein	O	O
target	O	O
gene	O	O
(	O	O
Figure	O	O
2	O	O
).	O	O

Increases	O	O
in	O	O
stress	O	O
were	O	O
related	O	O
to	O	O
lower	O	O
offspring	O	O
weight	O	O
status	O	O
in	O	O
normal	O	O
weight	O	O
mothers	O	O
(	O	O
adjusted	O	O
analyses	O	O
)	O	O
and	O	O
overweight	O	O
/	O	O
obese	O	O
mothers	O	O
(	O	O
unadjusted	O	O
analyses	O	O
),	O	O
which	O	O
is	O	O
consistent	O	O
with	O	O
earlier	O	O
research	O	O
on	O	O
stress	O	O
in	O	O
relation	O	O
to	O	O
inadequate	O	O
GWG	O	O
[	O	O
45	O	O
]	O	O
and	O	O
long	O	O
-	O	O
term	O	O
offspring	O	O
health	O	O
[	O	O
46	O	O
].	O	O

On	O	O
the	O	O
third	O	O
day	O	O
postpartum	O	O
,	O	O
the	O	O
diagnosis	O	O
of	O	O
gestational	O	O
diabetes	O	O
insipidus	O	O
was	O	O
suspected	O	O
and	O	O
the	O	O
patient	O	O
was	O	O
started	O	O
on	O	O
intranasal	O	O
DDAVP	O	O
spray	O	O
5	O	O
mcg	O	O
twice	O	O
a	O	O
day	O	O
,	O	O
after	O	O
an	O	O
initial	O	O
dose	O	O
of	O	O
10	O	O
mcg	O	O
.	O	O

These	O	O
were	O	O
divided	O	O
into	O	O
four	O	O
categories	O	O
and	O	O
concerned	O	O
knowledge	O	O
of	O	O
general	O	O
dietary	O	O
recommendations	O	O
during	O	O
pregnancy	O	O
,	O	O
the	O	O
sources	O	O
of	O	O
nutrients	O	O
,	O	O
the	O	O
roles	O	O
of	O	O
nutrients	O	O
during	O	O
pregnancy	O	O
,	O	O
and	O	O
the	O	O
importance	O	O
of	O	O
breastfeeding	O	O
.	O	O

Then	O	O
,	O	O
preadipocytes	O	O
can	O	O
differentiate	O	O
during	O	O
the	O	O
finishing	O	O
stage	O	O
when	O	O
they	O	O
fill	O	O
with	O	O
lipid	O	O
to	O	O
grow	O	O
into	O	O
visible	O	O
marbling	O	O
by	O	O
hypertrophy	O	O
.	O	O

Carbohydrate	O	O
should	O	O
be	O	O
restricted	O	O
to	O	O
35	O	O
%–	O	O
40	O	O
%	O	O
of	O	O
calories	O	O
.	O	O

These	O	O
processes	O	O
are	O	O
complex	O	O
and	O	O
normal	O	O
development	O	O
is	O	O
dependent	O	O
on	O	O
several	O	O
factors	O	O
.	O	O

It	O	O
should	O	O
be	O	O
noted	O	O
here	O	O
that	O	O
the	O	O
interactions	O	O
presented	O	O
in	O	O
the	O	O
networks	O	O
are	O	O
not	O	O
specific	O	O
for	O	O
porcine	O	O
liver	O	O
tissue	O	O
,	O	O
as	O	O
the	O	O
database	O	O
contains	O	O
literature	O	O
from	O	O
many	O	O
different	O	O
research	O	O
areas	O	O
.	O	O

For	O	O
laryngeal	O	O
spasm	O	O
,	O	O
intubation	O	O
and	O	O
,	O	O
in	O	O
rare	O	O
cases	O	O
,	O	O
tracheotomy	O	O
may	O	O
be	O	O
necessary	O	O
.	O	O

Human	O	O
variability	O	O
It	O	O
is	O	O
known	O	O
that	O	O
different	O	O
strains	O	O
of	O	O
laboratory	O	O
animals	O	O
can	O	O
respond	O	O
very	O	O
differently	O	O
to	O	O
the	O	O
same	O	O
environmental	O	O
exposure	O	O
.	O	O

Rojroongwasonkul	O	O
et	O	O
al	O	O
.	O	O

Birth	O	O
by	O	O
Cesarean	O	O
Delivery	O	O
The	O	O
delivery	O	O
of	O	O
a	O	O
baby	O	O
by	O	O
cesarean	O	O
delivery	O	O
has	O	O
been	O	O
suggested	O	O
to	O	O
be	O	O
associated	O	O
with	O	O
increased	O	O
risk	O	O
of	O	O
allergies	O	O
and	O	O
atopic	O	O
diseases	O	O
in	O	O
the	O	O
child	O	O
,	O	O
most	O	O
probably	O	O
because	O	O
of	O	O
a	O	O
lower	O	O
bacterial	O	O
exposure	O	O
for	O	O
the	O	O
child	O	O
.	O	O

The	O	O
nail	O	O
plate	O	O
was	O	O
subsequently	O	O
reflected	O	O
back	O	O
into	O	O
place	O	O
.	O	O

In	O	O
addition	O	O
,	O	O
studies	O	O
within	O	O
categories	O	O
1	O	O
and	O	O
2	O	O
may	O	O
also	O	O
enable	O	O
the	O	O
identification	O	O
of	O	O
markers	O	O
and	O	O
/	O	O
or	O	O
mechanisms	O	O
of	O	O
environmentally	O	O
induced	O	O
epigenetic	O	O
toxicity	O	O
through	O	O
a	O	O
weight	O	O
of	O	O
evidence	O	O
approach	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.	O	O

We	O	O
will	O	O
randomly	O	O
select	O	O
100	O	O
clusters	O	O
with	O	O
an	O	O
equal	O	O
number	O	O
of	O	O
clusters	O	O
in	O	O
each	O	O
arm	O	O
.	O	O

Higher	O	O
percentage	O	O
of	O	O
calories	O	O
from	O	O
protein	O	O
early	O	O
in	O	O
pregnancy	O	O
(	O	O
OR	O	O
=	O	O
0	O	O
.	O	O
38	O	O
(	O	O
0	O	O
.	O	O
19	O	O
,	O	O
0	O	O
.	O	O
78	O	O
);	O	O
P	O	O
=	O	O
0	O	O
.	O	O
04	O	O
)	O	O
was	O	O
also	O	O
a	O	O
significant	O	O
predictor	O	O
of	O	O
reduced	O	O
odds	O	O
of	O	O
WFA	O	O
>	O	O
90th	O	O
percentile	O	O
at	O	O
6	O	O
months	O	O
.	O	O

Postnatal	O	O
assessments	O	O
focus	O	O
mainly	O	O
on	O	O
offspring	O	O
health	O	O
and	O	O
development	O	O
at	O	O
6	O	O
weeks	O	O
,	O	O
6	O	O
months	O	O
,	O	O
7	O	O
.	O	O
5	O	O
months	O	O
(	O	O
6	O	O
months	O	O
+	O	O
6	O	O
weeks	O	O
)	O	O
and	O	O
12	O	O
months	O	O
’	O	O
postnatal	O	O
age	O	O
.	O	O

We	O	O
selected	O	O
a	O	O
95	O	O
%	O	O
confidence	O	O
level	O	O
and	O	O
an	O	O
assumed	O	O
prevalence	O	O
of	O	O
supplement	O	O
use	O	O
of	O	O
50	O	O
%,	O	O
informed	O	O
by	O	O
other	O	O
studies	O	O
[	O	O
15	O	O
-	O	O
19	O	O
,	O	O
22	O	O
],	O	O
due	O	O
to	O	O
the	O	O
lack	O	O
of	O	O
prior	O	O
data	O	O
in	O	O
our	O	O
region	O	O
.	O	O

It	O	O
is	O	O
worth	O	O
mentioning	O	O
that	O	O
their	O	O
tools	O	O
for	O	O
determining	O	O
depression	O	O
were	O	O
different	O	O
than	O	O
ours	O	O
.	O	O

However	O	O
,	O	O
thyroid	O	O
cancer	O	O
in	O	O
young	O	O
people	O	O
has	O	O
generally	O	O
an	O	O
excellent	O	O
prognosis	O	O
,	O	O
and	O	O
survival	O	O
among	O	O
women	O	O
with	O	O
thyroid	O	O
cancer	O	O
diagnosed	O	O
during	O	O
pregnancy	O	O
may	O	O
not	O	O
differ	O	O
from	O	O
that	O	O
in	O	O
age	O	O
-	O	O
matched	O	O
non	O	O
-	O	O
pregnant	O	O
women	O	O
with	O	O
similar	O	O
disease	O	O
.	O	O

No	O	O
interaction	O	O
between	O	O
diet	O	O
and	O	O
sex	O	O
was	O	O
detected	O	O
in	O	O
hypothalamus	O	O
,	O	O
but	B	B
it	O	O
was	O	O
found	O	O
in	O	O
the	O	O
gene	O	O
expression	O	O
of	O	O
Cnr1	O	O
and	O	O
Mgll	O	O
in	O	O
liver	O	O
,	O	O
and	O	O
Faah	O	O
,	O	O
Dagl	O	O
α	O	O
,	O	O
and	O	O
Dagl	O	O
β	O	O
in	O	O
PAT	O	O
(	O	O
TableS2	O	O
).	O	O

For	O	O
example	O	O
,	O	O
after	O	O
multivariate	O	O
adjustment	O	O
,	O	O
the	O	O
risk	O	O
of	O	O
high	O	O
level	O	O
psychotic	O	O
-	O	O
like	O	O
symptoms	O	O
was	O	O
53	O	O
%	O	O
(	O	O
95	O	O
%	O	O
CI	O	O
,	O	O
30	O	O
-	O	O
69	O	O
%)	O	O
lower	O	O
for	O	O
women	O	O
who	O	O
ate	O	O
all	O	O
types	O	O
of	O	O
fish	O	O
and	O	O
seafood	O	O
3	O	O
-	O	O
4	O	O
times	O	O
per	O	O
week	O	O
,	O	O
and	O	O
55	O	O
%	O	O
(	O	O
95	O	O
%	O	O
CI	O	O
,	O	O
46	O	O
-	O	O
68	O	O
%)	O	O
lower	O	O
for	O	O
women	O	O
who	O	O
ate	O	O
white	O	O
fish	O	O
two	O	O
times	O	O
per	O	O
week	O	O
,	O	O
compared	O	O
to	O	O
women	O	O
who	O	O
never	O	O
ate	O	O
fish	O	O
and	O	O
seafood	O	O
or	O	O
white	O	O
fish	O	O
(	O	O
Figure1	O	O
).	O	O

Long	O	O
-	O	O
term	O	O
effect	O	O
of	O	O
prenatal	O	O
calorict	O	O
restriction	O	O
on	O	O
the	O	O
gene	O	O
expression	O	O
of	O	O
Ppar	O	O
α	O	O
and	O	O
Ppar	O	O
γ	O	O
in	O	O
liver	O	O
and	O	O
perirenal	O	O
adipose	O	O
tissue	O	O
of	O	O
adult	O	O
offspring	O	O
Gene	O	O
expression	O	O
of	O	O
relevant	O	O
transcription	O	O
factors	O	O
(	O	O
Ppar	O	O
α	O	O
,	O	O
Ppar	O	O
γ	O	O
)	O	O
regulating	O	O
the	O	O
expression	O	O
of	O	O
genes	O	O
implicated	O	O
in	O	O
lipid	O	O
and	O	O
carbohydrate	O	O
metabolism	O	O
was	O	O
also	O	O
evaluated	O	O
in	O	O
the	O	O
liver	O	O
and	O	O
the	O	O
PAT	O	O
(	O	O
Figure6	O	O
).	O	O

This	O	O
paper	O	O
was	O	O
limited	O	O
to	O	O
the	O	O
six	O	O
randomised	O	O
and	O	O
quasi	O	O
-	O	O
randomised	O	O
trials	O	O
(	O	O
listed	O	O
inTable	O	O
1	O	O
)	O	O
on	O	O
preventive	O	O
treatments	O	O
of	O	O
iron	O	O
deficiency	O	O
anaemia	O	O
in	O	O
pregnancy	O	O
,	O	O
which	O	O
met	O	O
at	O	O
least	O	O
one	O	O
of	O	O
the	O	O
following	O	O
inclusion	O	O
criteria	O	O
:	O	O
(	O	O
i	O	O
)	O	O
comparison	O	O
between	O	O
daily	O	O
routine	O	O
oral	O	O
supplementation	O	O
with	O	O
iron	O	O
or	O	O
ironfolic	O	O
acid	O	O
and	O	O
no	O	O
supplementation	O	O
/	O	O
placebo	O	O
;	O	O
(	O	O
ii	O	O
)	O	O
comparison	O	O
between	O	O
daily	O	O
routine	O	O
oral	O	O
supplementation	O	O
with	O	O
iron	O	O
or	O	O
ironfolic	O	O
acid	O	O
and	O	O
routine	O	O
-	O	O
intermittent	O	O
(	O	O
weekly	O	O
and	O	O
twice	O	O
weekly	O	O
)	O	O
regimens	O	O
;	O	O
(	O	O
iii	O	O
)	O	O
comparison	O	O
between	O	O
intermittent	O	O
oral	O	O
iron	O	O
or	O	O
ironfolic	O	O
acid	O	O
supplementation	O	O
and	O	O
no	O	O
supplementation	O	O
/	O	O
placebo	O	O
;	O	O
(	O	O
iv	O	O
)	O	O
comparison	O	O
between	O	O
intravenous	O	O
route	O	O
versus	O	O
oral	O	O
route	O	O
of	O	O
iron	O	O
supplementation	O	O
;	O	O
(	O	O
v	O	O
)	O	O
comparison	O	O
between	O	O
food	O	O
fortification	O	O
with	O	O
iron	O	O
and	O	O
no	O	O
fortification	O	O
/	O	O
placebo	O	O
.	O	O

Recommendations	O	O
are	O	O
individualized	O	O
after	O	O
a	O	O
dietary	O	O
assessment	O	O
of	O	O
each	O	O
patient	O	O
.	O	O

Discussion	O	O
Gestational	O	O
diabetes	O	O
insipidus	O	O
is	O	O
a	O	O
rare	O	O
complication	O	O
of	O	O
pregnancy	O	O
that	O	O
occurs	O	O
in	O	O
4	O	O
out	O	O
of	O	O
100	O	O
,	O	O
000	O	O
pregnancies	O	O
as	O	O
discussed	O	O
by	O	O
Durr	O	O
[	O	O
1	O	O
].	O	O

All	O	O
nutrient	O	O
values	O	O
were	O	O
energy	O	O
-	O	O
adjusted	O	O
using	O	O
the	O	O
residuals	O	O
method	O	O
.	O	O

Cathelicidin	O	O
concentration	O	O
in	O	O
the	O	O
deficient	O	O
group	O	O
did	O	O
not	O	O
correlate	O	O
with	O	O
percent	O	O
fat	O	O
,	O	O
BMI	O	O
,	O	O
maternal	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
within	O	O
one	O	O
month	O	O
prior	O	O
to	O	O
delivery	O	O
,	O	O
maternal	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
throughout	O	O
pregnancy	O	O
,	O	O
child	O	O
’	O	O
s	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
at	O	O
delivery	O	O
,	O	O
or	O	O
child	O	O
’	O	O
s	O	O
current	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
concentration	O	O
.	O	O

Increased	O	O
age	O	O
and	O	O
male	O	O
gender	O	O
were	O	O
correlated	O	O
with	O	O
increased	O	O
cathelicidin	O	O
when	O	O
controlling	O	O
for	O	O
race	O	O
/	O	O
ethnicity	O	O
,	O	O
percent	O	O
fat	O	O
,	O	O
and	O	O
child	O	O
’	O	O
s	O	O
current	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
concentration	O	O
(	O	O
p	O	O
=	O	O
0	O	O
.	O	O
028	O	O
&	O	O
p	O	O
=	O	O
0	O	O
.	O	O
047	O	O
,	O	O
respectively	O	O
).	O	O

However	O	O
,	O	O
it	O	O
must	O	O
be	O	O
borne	O	O
in	O	O
mind	O	O
that	O	O
a	O	O
proportion	O	O
of	O	O
children	O	O
who	O	O
develop	O	O
atopic	O	O
manifestations	O	O
in	O	O
the	O	O
first	O	O
years	O	O
of	O	O
life	O	O
come	O	O
from	O	O
families	O	O
in	O	O
which	O	O
neither	O	O
parents	O	O
nor	O	O
siblings	O	O
are	O	O
atopic	O	O
.	O	O

In	O	O
recent	O	O
times	O	O
,	O	O
when	O	O
food	O	O
has	O	O
become	O	O
cheaper	O	O
and	O	O
more	O	O
widely	O	O
available	O	O
,	O	O
excessive	O	O
WAT	O	O
storage	O	O
contributed	O	O
to	O	O
the	O	O
worldwide	O	O
alarming	O	O
development	O	O
of	O	O
obesity	O	O
mentioned	O	O
above	O	O
(	O	O
World	O	O
Health	O	O
Organization	O	O
,	O	O
2009	O	O
).	O	O

For	O	O
example	O	O
,	O	O
glioma	O	O
risk	O	O
is	O	O
greater	O	O
for	O	O
males	O	O
than	O	O
females	O	O
[	O	O
2	O	O
],	O	O
yet	B	B
the	O	O
pattern	O	O
of	O	O
seasonal	O	O
influence	O	O
upon	O	O
handedness	O	O
does	O	O
not	O	O
vary	O	O
significantly	O	O
between	O	O
females	O	O
and	O	O
males	O	O
[	O	O
177	O	O
].	O	O

As	O	O
far	O	O
as	O	O
the	O	O
vacancy	O	O
status	O	O
is	O	O
concerned	O	O
,	O	O
almost	O	O
33	O	O
.	O	O
9	O	O
%,	O	O
35	O	O
%,	O	O
7	O	O
.	O	O
1	O	O
%,	O	O
and	O	O
7	O	O
.	O	O
2	O	O
%	O	O
of	O	O
CDPOs	O	O
,	O	O
Supervisors	O	O
,	O	O
Anganwadi	O	O
workers	O	O
and	O	O
Anganwadi	O	O
helpers	O	O
posts	O	O
are	O	O
still	O	O
vacant	O	O
in	O	O
the	O	O
country	O	O
.	O	O

Antihistamines	O	O
should	O	O
be	O	O
avoided	O	O
if	O	O
possible	O	O
,	O	O
but	O	O
if	O	O
required	O	O
,	O	O
chlorpheniramine	O	O
,	O	O
loratadine	O	O
,	O	O
or	O	O
cetirizine	O	O
may	O	O
be	O	O
used	O	O
.	O	O

Caption	O	O
(	O	O
FIG	O	O
):	O	O
FIGURE	O	O
3	O	O
Frequency	O	O
of	O	O
distribution	O	O
of	O	O
health	O	O
topics	O	O
discussed	O	O
during	O	O
ANC	O	O
Caption	O	O
(	O	O
TABLE	O	O
-	O	O
WRAP	O	O
):	O	O
TABLE	O	O
3	O	O
P	O	O
-	O	O
Value	O	O
of	O	O
the	O	O
different	O	O
service	O	O
satisfaction	O	O
rating	O	O
with	O	O
respect	O	O
to	O	O
the	O	O
educational	O	O
level	O	O
in	O	O
the	O	O
study	O	O
populationServicesFisher	O	O
'	O	O
s	O	O
exact	O	O
testp	O	O
-	O	O
valueReception0	O	O
.	O	O
091P	O	O
>	O	O
O	O	O
.	O	O
O5Sitting	O	O
area	O	O
comfort0	O	O
.	O	O
842Waiting	O	O
time4	O	O
.	O	O
357Staff	O	O
rapport1	O	O
.	O	O
838Competence	O	O
of	O	O
personnel0	O	O
.	O	O
672Health	O	O
talks5	O	O
.	O	O
43	O	O
Pregnancy	O	O
groups	O	O
There	O	O
was	O	O
a	O	O
statistically	O	O
significant	O	O
association	O	O
when	O	O
comparing	O	O
respondents	O	O
at	O	O
their	O	O
first	O	O
pregnancy	O	O
with	O	O
those	O	O
at	O	O
their	O	O
second	O	O
or	O	O
more	O	O
pregnancies	O	O
in	O	O
terms	O	O
of	O	O
their	O	O
satisfaction	O	O
ratings	O	O
;	O	O
the	O	O
sitting	O	O
area	O	O
comfort	O	O
(	O	O
F	O	O
=	O	O
7	O	O
.	O	O
052	O	O
;	O	O
P	O	O
=	O	O
0	O	O
.	O	O
04	O	O
),	O	O
competence	O	O
of	O	O
staff	O	O
(	O	O
F	O	O
=	O	O
8	O	O
.	O	O
92	O	O
,	O	O
P	O	O
=	O	O
0	O	O
.	O	O
02	O	O
)	O	O
and	O	O
health	O	O
talk	O	O
comprehensiveness	O	O
(	O	O
F	O	O
=	O	O
18	O	O
.	O	O
499	O	O
