TOKEN	TRUE	PREDICTED
umbilical	O	O
cord	O	O
serum	O	O
visfatin	O	O
concentrations	O	O
were	O	O
found	O	B-IE
to	O	O
have	O	O
a	O	O
positive	O	O
relationship	B-SR	B-SR
with	O	O
insulin	O	O
levels	O	O
(	O	O
13	O	O
).	O	O

Second	O	O
-	O	O
generation	O	O
antihistamines	O	O
such	O	O
as	O	O
loratadine	O	O
or	O	O
cetirizine	O	O
[	O	O
21	O	O
,	O	O
29	O	O
]	O	O
can	B-IE	B-IE
also	O	O
be	O	O
used	O	O
(	O	O
after	O	O
the	O	O
first	O	O
trimester	O	O
--	O	O
as	O	O
a	O	O
general	O	O
precaution	B-IC	B-IC
).	O	O

Discussion	O	O
This	B-QABTW	B-QABTW
study	I-QABTW	I-QABTW
demonstrates	B-IE	B-IE
that	O	O
the	O	O
maternal	O	O
exposure	O	O
to	O	O
a	O	O
moderate	O	O
(	O	O
20	O	O
%)	O	O
caloric	O	O
restriction	O	O
(	O	O
undernutrition	O	O
)	O	O
during	O	O
preconceptional	O	O
(	O	O
2	O	O
weeks	O	O
)	O	O
and	O	O
gestational	O	O
(	O	O
up	O	O
2	O	O
days	O	O
before	O	O
birth	O	O
)	O	O
periods	O	O
produced	O	O
long	O	O
-	O	O
term	O	O
effects	B-SR	B-SR
on	O	O
body	O	O
weight	O	O
,	O	O
feeding	O	O
behavior	O	O
and	O	O
gene	O	O
expression	O	O
of	O	O
key	O	O
components	O	O
of	O	O
the	O	O
ECS	O	O
(	O	O
receptors	O	O
and	O	O
enzymes	O	O
)	O	O
in	O	O
a	O	O
sex	O	O
-	O	O
dependent	B-SR	B-SR
manner	O	O
.	O	O

In	O	O
addition	O	O
,	O	O
studies	O	O
within	O	O
categories	O	O
1	O	O
and	O	O
2	O	O
may	B-IE	B-IE
also	O	O
enable	O	O
identification	O	O
of	O	O
markers	O	O
and	O	O
/	O	O
or	O	O
mechanisms	O	O
of	O	O
environmentally	O	O
induced	O	O
epigenetic	O	O
toxicity	O	O
through	O	O
a	O	O
weight	O	O
of	O	O
evidence	B-IE	B-IE
approach	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.	O	O

Considering	B-IC	B-IC
the	O	O
factors	B-SR	B-SR
affecting	B-SR	B-SR
vitamin	O	O
D	O	O
production	O	O
such	O	O
as	O	O
clothing	O	O
type	O	O
,	O	O
skin	O	O
color	O	O
and	O	O
the	O	O
time	O	O
of	O	O
day	O	O
being	O	O
exposed	O	O
to	O	O
the	O	O
sun	O	O
[	O	O
48	O	O
–	O	O
50	O	O
],	O	O
these	O	O
results	O	O
are	O	O
justifiable	B-PU	B-PU
.	O	O

Specifically	O	O
,	O	O
a	O	O
test	O	O
statistic	O	O
was	O	O
constructed	O	O
as	O	O
the	O	O
maximum	O	O
absolute	O	O
t	O	O
-	O	O
statistic	O	O
for	O	O
the	O	O
appropriate	O	O
coefficient	O	O
from	O	O
the	O	O
regression	O	O
model	O	O
,	O	O
where	O	O
the	O	O
maximum	O	O
was	O	O
computed	O	O
over	O	O
the	O	O
16	O	O
or	O	O
41	O	O
individual	O	O
regression	O	O
models	O	O
.	O	O

As	O	B-PU
,	O	O
in	O	O
the	O	O
two	O	O
subgroups	O	O
,	O	O
the	O	O
depression	O	O
scores	O	O
were	O	O
not	O	O
significantly	O	O
lower	O	O
in	O	O
vitamin	O	O
D	O	O
group	O	O
compared	O	O
to	O	O
control	O	O
group	O	O
at	O	O
38	O	O
–	O	O
40	O	O
weeks	O	O
.	O	O

It	O	O
also	O	O
sought	B-QABTW	B-QABTW
to	O	O
establish	O	O
reasons	O	O
that	O	O
determined	O	O
these	O	O
women	O	O
'	O	O
s	O	O
choice	O	O
of	O	O
ANC	O	O
site	O	O
as	O	O
well	O	O
as	O	O
explore	O	O
the	O	O
geographic	O	O
distribution	O	O
of	O	O
the	O	O
women	O	O
with	O	O
respect	O	O
to	O	O
their	O	O
residence	O	O
and	O	O
their	O	O
attending	O	O
health	O	O
centre	O	O
.	O	O

To	O	O
evaluate	O	O
miRNA	O	O
expression	O	O
,	O	O
U6	O	O
small	O	O
nuclear	O	O
RNA	O	O
(	O	O
U6	O	O
snRNA	O	O
)	O	O
was	O	O
used	O	O
as	O	O
a	O	O
reference	O	O
gene	O	O
to	O	O
normalize	O	O
the	O	O
expression	O	O
of	O	O
miRNAs	O	O
.	O	O

Her	O	O
cardiac	O	O
and	O	O
pulmonary	O	O
examination	O	O
was	O	O
also	O	O
normal	O	O
.	O	O

Staff	O	O
are	O	O
currently	O	O
being	O	O
surveyed	O	O
regarding	O	O
their	O	O
guideline	O	O
knowledge	O	O
and	O	O
acceptance	O	O
.	O	O

Researchers	O	O
at	O	O
the	O	O
University	O	O
of	O	O
Texas	O	O
M	O	O
.	O	O
D	O	O
.	O	O

considered	B-IE	B-IE
maternal	O	O
diet	O	O
by	O	O
classifying	O	O
women	O	O
as	O	O
following	O	O
a	O	O
“	O	O
prudent	O	O
”	O	O
or	O	O
“	O	O
western	O	O
”	O	O
dietary	O	O
pattern	O	O
[	O	O
23	O	O
].	O	O

We	O	O
evaluated	O	O
the	O	O
determinants	B-SR	B-SR
for	O	O
the	O	O
intake	O	O
of	O	O
multivitamins	O	O
as	O	O
previous	B-IE	B-IE
studies	I-IE	I-IE
,	O	O
as	O	O
well	O	O
as	O	O
the	O	O
common	O	O
practice	O	O
in	O	O
Romania	O	O
suggested	B-IE	B-IE
a	O	O
high	O	O
incidence	O	O
of	O	O
use	O	O
[	O	O
14	O	O
,	O	O
35	O	O
],	O	O
despite	B-ACF	B-ACF
the	O	O
lack	B-IE	B-IE
of	I-IE	I-IE
recommendation	B-FW	B-FW
.	O	O

However	B-AOC	B-ACF
,	O	O
only	B-IE	B-IE
four	O	O
out	O	O
of	O	O
nineteen	O	O
participants	O	O
with	O	O
supplement	O	O
use	O	O
who	O	O
was	O	O
also	O	O
positive	O	O
for	O	O
Vitamin	O	O
D2	O	O
received	O	O
Vitamin	O	O
D2	O	O
-	O	O
containing	O	O
supplements	O	O
.	O	O

Conclusions	O	O
High	O	O
serum	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
at	O	O
15	O	O
±	O	O
1	O	O
weeks	O	O
’	O	O
gestation	O	O
was	O	O
shown	O	O
to	O	O
be	O	O
protective	B-SR	B-SR
against	O	O
the	O	O
development	O	O
of	O	O
GDM	O	O
.	O	O

While	O	B-AOC
this	O	O
approach	O	O
is	O	O
being	O	O
pursued	O	O
,	O	O
we	O	O
recommend	B-FW	B-FW
that	O	O
appropriate	O	O
measures	O	O
be	O	O
taken	O	O
to	O	O
strengthen	O	O
the	O	O
existing	O	O
health	O	O
systems	O	O
in	O	O
dealing	O	O
with	O	O
gastro	O	O
-	O	O
intestinal	O	O
and	O	O
life	O	O
-	O	O
threatening	O	O
side	O	O
effects	O	O
of	O	O
iron	O	O
supplements	O	O
.	O	O

Follow	O	O
-	O	O
up	O	O
schedule	O	O
Each	O	O
infant	O	O
was	O	O
assessed	O	O
by	O	O
a	O	O
research	O	O
assistant	O	O
,	O	O
blinded	O	O
to	O	O
the	O	O
allocated	O	O
treatment	O	O
group	O	O
.	O	O

Such	O	O
desensitization	O	O
is	O	O
likely	B-PU	B-PU
occurring	O	O
in	O	O
situations	O	O
of	O	O
chronic	O	O
elevation	O	O
in	O	O
IL	O	O
-	O	O
6	O	O
levels	O	O
,	O	O
such	O	O
as	O	O
occurs	O	O
in	O	O
human	O	O
obesity	O	O
.	O	O

The	O	O
AxinFu	O	O
mouse	O	O
may	B-IE	B-IE
,	O	O
therefore	B-PU	B-PU
,	O	O
represent	O	O
a	O	O
more	O	O
promising	B-PU	B-PU
reporter	O	O
model	B-IE	B-IE
in	O	O
the	O	O
development	O	O
of	O	O
regulatory	O	O
toxicological	O	O
assays	O	O
for	O	O
potential	B-IE	B-IE
environmentally	O	O
induced	O	O
epigenetic	O	O
toxicity	O	O
.	O	O

Methylation	O	O
levels	O	O
of	O	O
long	O	O
interspersed	O	O
nuclear	O	O
element	O	O
-	O	O
1	O	O
(	O	O
LINE	O	O
-	O	O
1	O	O
)	O	O
and	O	O
the	O	O
Alu	O	O
element	O	O
AluYb8	O	O
were	O	O
determined	O	O
in	O	O
380	O	O
placental	O	O
samples	O	O
from	O	O
term	O	O
deliveries	O	O
using	O	O
bisulfite	O	O
pyrosequencing	O	O
.	O	O

In	O	O
a	O	O
study	O	O
by	O	O
Hashempoor	O	O
et	O	O
al	O	O
.,	O	O
in	O	O
Tehran	O	O
,	O	O
67	O	O
.	O	O
1	O	O
%	O	O
of	O	O
the	O	O
men	O	O
and	O	O
women	O	O
had	O	O
vitamin	O	O
D	O	O
concentrations	O	O
lower	O	O
than	O	O
25	O	O
ng	O	O
/	O	O
mL	O	O
[	O	O
55	O	O
].	O	O

These	O	O
pathways	O	O
had	O	O
scores	O	O
of	O	O
32	O	O
and	O	O
29	O	O
respectively	O	O
(	O	O
both	O	O
highly	O	O
significant	O	O
).	O	O
Figure	O	O
2shows	O	O
the	O	O
first	O	O
pathway	O	O
,	O	O
annotated	O	O
for	O	O
functions	O	O
related	O	O
to	O	O
calcium	O	O
buffering	O	O
.	O	O

In	O	O
addition	O	O
,	O	O
vitamin	O	O
C	O	O
may	B-IE	B-IE
help	O	O
to	O	O
regulate	O	O
adipogenesis	O	O
.	O	O

Dopamine	O	O
projections	O	O
involve	O	O
a	O	O
range	O	O
of	O	O
cortical	O	O
and	O	O
subcortical	O	O
regions	O	O
,	O	O
however	B-ACF	B-AOC
its	O	O
role	B-SR	B-SR
in	O	O
the	O	O
nucleus	O	O
accumbens	O	O
has	B-IE	B-IE
been	I-IE	I-IE
of	O	O
particular	O	O
interest	B-ACF	B-ACF
with	O	O
respect	O	O
to	O	O
neuropsychiatric	O	O
disorders	O	O
[	O	O
14	O	O
]–[	O	O
16	O	O
].	O	O

Relevant	O	O
papers	O	O
were	O	O
selected	O	O
based	O	O
on	O	O
the	O	O
inclusion	O	O
criteria	O	O
in	O	O
Supplementary	O	O
Table	O	O
1	O	O
.	O	O

The	O	O
multivitamin	O	O
supplementations	O	O
contained	O	O
200	O	O
–	O	O
400	O	O
IU	O	O
of	O	O
vitamin	O	O
D	O	O
.	O	O
Sample	O	O
size	O	O
and	O	O
statistical	O	O
analysis	O	O
We	O	O
could	B-FU	B-DT
not	I-FU	I-FU
find	I-FU	I-FU
a	O	O
similar	O	O
study	O	O
to	O	O
use	O	O
its	O	O
means	O	O
for	O	O
determining	O	O
the	O	O
sample	O	O
size	O	O
.	O	O

The	O	O
level	O	O
of	O	O
this	O	O
evidence	O	O
is	O	O
Grade	O	O
C	O	O
as	O	O
per	O	O
the	O	O
ratings	O	O
outlined	O	O
inTable	O	O
3	O	O
,	O	O
adapted	O	O
from	O	O
Williams	O	O
et	O	O
al	O	O
.	O	O

They	O	O
had	O	O
free	O	O
access	O	O
to	O	O
standard	O	O
diets	O	O
formulated	O	O
for	O	O
post	O	O
-	O	O
weaning	O	O
(	O	O
d	O	O
29	O	O
to	O	O
d	O	O
76	O	O
),	O	O
growing	O	O
(	O	O
d	O	O
77	O	O
to	O	O
d	O	O
105	O	O
)	O	O
and	O	O
finishing	O	O
periods	O	O
[	O	O
64	O	O
].	O	O

All	O	O
rights	O	O
reserved	O	O
PubMed	O	O
Central	O	O
:	O	O

The	O	O
content	O	O
of	O	O
prenatal	O	O
care	O	O
,	O	O
including	O	O
nutritional	O	O
education	O	O
,	O	O
is	O	O
an	O	O
important	B-IC	B-IC
factor	O	O
that	O	O
could	B-IE	B-IE
determine	O	O
the	O	O
use	O	O
of	O	O
supplements	O	O
during	O	O
pregnancy	O	O
,	O	O
but	O	O
women	O	O
may	B-IE	B-IE
also	O	O
receive	O	O
advice	O	O
from	O	O
friends	O	O
,	O	O
family	O	O
,	O	O
the	O	O
media	O	O
and	O	O
other	B-AOC	B-AOC
sources	O	O
.	O	O

The	O	O
results	O	O
,	O	O
in	O	O
terms	O	O
of	O	O
both	O	O
direction	O	O
and	O	O
magnitude	O	O
of	O	O
effect	O	O
,	O	O
were	O	O
consistent	B-IE	B-IE
across	O	O
all	O	O
of	O	O
these	O	O
analyses	O	O
.	O	O

Serum	O	O
25	O	O
-	O	O
hydroxyvitamin	O	O
D	O	O
as	O	O
the	O	O
main	O	O
precursor	O	O
of	O	O
1	O	O
,	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
2D	O	O
has	O	O
a	O	O
circulating	O	O
half	O	O
-	O	O
life	O	O
of	O	O
2	O	O
–	O	O
3	O	O
weeks	O	O
.	O	O

Verbal	O	O
autopsy	O	O
Trained	O	O
Field	O	O
Research	O	O
Officers	O	O
will	O	O
interview	O	O
caretakers	O	O
of	O	O
infants	O	O
who	O	O
die	O	O
in	O	O
the	O	O
neonatal	O	O
period	O	O
using	O	O
the	O	O
World	O	O
Health	O	O
Organization	O	O
(	O	O
WHO	O	O
)	O	O
Standard	O	O
Verbal	O	O
Autopsy	O	O
Questionnaire	O	O
[	O	O
15	O	O
]	O	O
within	O	O
one	O	O
month	O	O
of	O	O
the	O	O
death	O	O
.	O	O

Control	O	O
□	O	O
group	O	O
;	O	O
■	O	O
Intervention	O	O
group	O	O
.	O	O

The	O	O
authors	O	O
reported	B-IE	B-IE
that	O	O
the	O	O
link	B-SR	B-SR
was	O	O
particularly	O	O
significant	O	O
in	O	O
males	O	O
.	O	O

This	O	O
is	O	O
especially	O	O
important	B-IC	B-IC
for	O	O
pregnant	O	O
asthmatic	O	O
patients	O	O
,	O	O
in	O	O
whom	O	O
smoking	O	O
-	O	O
related	O	O
morbidity	O	O
is	O	O
independent	O	O
of	O	O
--	O	O
and	O	O
adds	O	O
to	O	O
--	O	O
the	O	O
morbidity	O	O
resulting	O	O
from	O	O
asthma	O	O
[	O	O
96	O	O
].	O	O

The	O	O
development	O	O
of	O	O
adipose	O	O
tissue	O	O
coincides	B-SR	B-SR
with	O	O
myogenesis	O	O
during	O	O
a	O	O
particular	O	O
time	O	O
in	O	O
fetal	O	O
development	O	O
[	O	O
18	O	O
].	O	O

Bonferrroni	O	O
analysis	O	O
indicated	B-IE	B-IE
that	O	O
CC	O	O
and	O	O
RC	O	O
adult	O	O
females	O	O
displayed	O	O
higher	O	O
chocolate	O	O
preference	O	O
than	O	O
the	O	O
respective	O	O
CC	O	O
and	O	O
RC	O	O
adult	O	O
males	O	O
(	O	O
days	O	O
1	O	O
,	O	O
2	O	O
,	O	O
and	O	O
4	O	O
).	O	O

Therefore	B-PU	B-PU
glyburide	O	O
has	O	O
the	O	O
potential	B-IE	B-IE
to	O	O
result	O	O
in	O	O
earlier	O	O
development	O	O
of	O	O
maternal	O	O
diabetes	O	O
,	O	O
and	O	O
long	O	O
-	O	O
term	O	O
follow	O	O
-	O	O
up	O	O
of	O	O
the	O	O
mothers	O	O
are	B-FW	B-FW
needed	I-FW	I-FW
to	O	O
alleviate	O	O
this	O	O
concern	B-PC	B-IC
.	O	O

Risk	O	O
factors	O	O
for	O	O
gestational	O	O
diabetes	O	O
mellitus	O	O
in	O	O
a	O	O
sample	O	O
of	O	O
pregnant	O	O
women	O	O
diagnosed	O	O
with	O	O
the	O	O
disease	O	O
Background	O	O
The	O	O
known	O	O
risk	O	O
factors	O	O
for	O	O
Gestational	O	O
Diabetes	O	O
Mellitus	O	O
(	O	O
GDM	O	O
)	O	O
are	O	O
advanced	O	O
age	O	O
(≥	O	O
35	O	O
yrs	O	O
.	O	O

Vitamin	O	O
D2	O	O
was	O	O
not	O	B-IE
detected	O	I-IE
among	O	O
participants	O	O
without	O	O
Vitamin	O	O
D	O	O
supplement	O	O
use	O	O
in	O	O
this	O	O
study	O	I-QABTW
.	O	O

Results	O	O
After	O	O
adjusting	O	O
for	O	O
maternal	O	O
age	O	O
and	O	O
race	O	O
/	O	O
ethnicity	O	O
,	O	O
GDM	O	O
risk	O	O
was	O	O
increased	O	O
among	O	O
women	O	O
sleeping	O	O
≤	O	O
4	O	O
hours	O	O
compared	O	O
with	O	O
those	O	O
sleeping	O	O
9	O	O
hours	O	O
per	O	O
night	O	O
(	O	O
RR	O	O
=	O	O
5	O	O
.	O	O
56	O	O
;	O	O
95	O	O
%	O	O
CI	O	O
1	O	O
.	O	O
31	O	O
-	O	O
23	O	O
.	O	O
69	O	O
).	O	O

In	O	O
this	O	O
study	O	O
,	O	O
215	O	O
women	O	O
with	O	O
GDM	O	O
were	O	O
seen	O	O
at	O	O
sites	O	O
randomized	O	O
to	O	O
deliver	O	O
either	O	O
MNT	O	O
or	O	O
standard	O	O
care	O	O
.	O	O
27Fewer	O	O
subjects	O	O
in	O	O
the	O	O
MNT	O	O
group	O	O
required	O	O
insulin	O	O
(	O	O
24	O	O
.	O	O
6	O	O
%	O	O
vs	O	O
31	O	O
.	O	O
7	O	O
%,	O	O
p	O	O
=	O	O
0	O	O
.	O	O
05	O	O
)	O	O
and	O	O
there	O	O
was	O	O
a	O	O
trend	B-IE	B-IE
to	O	O
fewer	O	O
women	O	O
having	O	O
a	O	O
glycated	O	O
hemoglobin	O	O
(	O	O
HbA1c	O	O
)	O	O
>	O	O
6	O	O
%	O	O
(	O	O
8	O	O
.	O	O
1	O	O
%	O	O
vs	O	O
13	O	O
.	O	O
6	O	O
%,	O	O
p	O	O
=	O	O
0	O	O
.	O	O
25	O	O
).	O	O

Collectively	O	O
,	O	O
the	O	O
findings	B-IE	B-IE
from	O	O
this	B-QABTW	B-QABTW
pilot	O-QABTW	O
study	I-QABTW	I-QABTW
provides	O	O
evidence	B-IE	B-IE
consistent	B-IE	B-IE
with	O	O
the	O	O
notion	B-IE	B-IE
that	O	O
glucose	O	O
homeostasis	O	O
in	O	O
pregnancy	O	O
is	O	O
sensitive	O	O
to	O	O
maternal	O	O
habitual	O	O
short	O	O
sleep	O	O
duration	O	O
and	O	O
snoring	O	O
during	O	O
pregnancy	O	O
.	O	O

For	O	O
each	O	O
pathway	O	O
,	O	O
scores	O	O
are	O	O
calculated	O	O
as	O	O
the	O	O
negative	O	O
base	O	O
-	O	O
10	O	O
logarithm	O	O
of	O	O
the	O	O
P	O	O
value	O	O
,	O	O
indicating	O	O
the	O	O
likelihood	O	O
that	O	O
the	O	O
dysregulated	O	O
proteins	O	O
would	O	O
be	O	O
found	O	O
in	O	O
a	O	O
given	O	O
network	O	O
by	O	O
chance	O	O
.	O	O

In	O	O
general	O	O
,	O	O
histone	O	O
acetylation	O	O
and	O	O
demethylation	O	O
are	O	O
associated	O	O
with	O	O
active	O	O
chromatin	O	O
(	O	O
euchromatin	O	O
),	O	O
while	O	O
histone	O	O
deacteylation	O	O
and	O	O
methylation	O	O
are	O	O
associated	O	O
with	O	O
repressive	O	O
chromatin	O	O
(	O	O
heterochromatin	O	O
).	O	O

Adverse	O	O
environmental	O	O
conditions	O	O
during	O	O
fetal	O	O
development	O	O
provoke	B-SR	B-SR
an	O	O
intrauterine	O	O
adaptive	O	O
response	O	O
termed	O	O
'	O	O
fetal	O	O
programming	O	O
',	O	O
which	O	O
may	B-IE	B-IE
lead	O	O
to	O	O
both	O	O
persistently	O	O
biased	O	O
responsiveness	O	O
to	O	O
extrinsic	O	O
factors	O	O
and	O	O
permanent	O	O
consequences	O	O
for	O	O
the	O	O
organismal	O	O
phenotype	O	O
.	O	O

Despite	B-ACF	B-ACF
active	B-IE	B-IE
research	I-IE	I-IE
and	O	O
impressive	O	O
improvements	O	O
in	O	O
the	O	O
understanding	O	O
of	O	O
the	O	O
regulation	O	O
of	O	O
energy	O	O
balance	O	O
,	O	O
there	O	O
are	O	O
only	B-IE	B-IE
a	O	O
very	O	O
limited	B-IE	B-IE
number	I-IE	I-IE
of	O	O
drugs	O	O
that	O	O
can	O	B-IE
be	O	O
used	O	O
for	O	O
the	O	O
efficient	O	O
treatment	O	O
of	O	O
obesity	O	O
and	O	O
its	O	O
comorbidities	O	O
.	O	O

Nutrition	O	O
during	O	O
pregnancy	O	O
and	O	O
early	O	O
development	O	O
(	O	O
NuPED	O	O
)	O	O
in	O	O
urban	O	O
South	O	O
Africa	O	O
:	O	O
a	O	O
study	O	O
protocol	O	O
for	O	O
a	O	O
prospective	O	O
cohort	O	O
Abstract	O	O
Background	O	O
Adequate	O	O
nutrition	O	O
during	O	O
pregnancy	O	O
is	O	O
important	B-IC	B-IC
to	O	O
ensure	O	O
optimal	O	O
birth	O	O
outcomes	O	O
,	O	O
maternal	O	O
health	O	O
and	O	O
offspring	O	O
development	O	O
.	O	O

College	O	O
Station	O	O
,	O	O
TX	O	O
:	O	O
StataCorp	O	O
LP	O	O
).	O	O

Global	O	O
Methylation	O	O
Status	O	O
Neither	O	O
the	O	O
gestational	O	O
nor	O	O
post	O	O
-	O	O
weaning	O	O
diet	O	O
had	O	O
any	O	O
effect	O	O
on	O	O
the	O	O
global	O	O
methylation	O	O
status	O	O
in	O	O
the	O	O
offspring	O	O
at	O	O
29	O	O
weeks	O	O
post	O	O
-	O	O
weaning	O	O
(	O	O
Figure	O	O
6c	O	O
).	O	O

Statistical	O	O
analyses	O	O
were	O	O
performed	O	O
using	O	O
SAS	O	O
9	O	O
.	O	O
3	O	O
.	O	O

Specifically	O	O
,	O	O
these	O	O
studies	O	O
provide	O	O
mechanistic	O	O
associations	B-SR	B-SR
between	O	O
bisphenol	O	O
A	O	O
(	O	O
BPA	O	O
),	O	O
formaldehyde	O	O
,	O	O
arsenic	O	O
,	O	O
nickel	O	O
,	O	O
or	O	O
cigarette	O	O
smoke	O	O
,	O	O
epigenetic	O	O
changes	O	O
and	O	O
adverse	O	O
phenotypes	O	O
,	O	O
and	O	O
potential	B-IE	B-IE
mechanisms	O	O
of	O	O
epigenetic	O	O
toxicity	O	O
in	O	O
humans	O	O
.	O	O

In	O	O
infants	O	O
with	O	O
risk	O	O
of	O	O
allergy	O	O
,	O	O
introduction	O	O
of	O	O
solid	O	O
foods	O	O
in	O	O
general	O	O
should	B-FW	B-FW
be	I-FW	I-FW
postponed	O	O
until	O	O
6	O	O
months	O	O
of	O	O
age	O	O
,	O	O
milk	O	O
products	O	O
until	O	O
12	O	O
months	O	O
,	O	O
hen	O	O
'	O	O
s	O	O
egg	O	O
until	O	O
24	O	O
months	O	O
,	O	O
and	O	O
peanut	O	O
