TOKEN	TRUE	PREDICTED
.	O	O

The	O	O
data	O	O
were	O	O
analyzed	O	O
using	O	O
the	O	O
SPSS	O	O
statistical	O	O
software	O	O
(	O	O
v	O	O
.	O	O
16	O	O
).	O	O

They	O	O
did	O	O
not	O	O
differ	O	O
concerning	O	O
the	O	O
two	O	O
above	O	O
-	O	O
mentioned	O	O
variables	O	O
,	O	O
P	O	O
=	O	O
0	O	O
.	O	O
09	O	O
and	O	O
p	O	O
=	O	O
0	O	O
.	O	O
13	O	O
,	O	O
respectively	O	O
.	O	O

The	O	O
persistence	O	O
of	O	O
the	O	O
relationship	O	O
between	O	O
postpartum	O	O
maternal	O	O
serum	O	O
visfatin	O	O
levels	O	O
and	O	O
anthropometric	O	O
indicators	O	O
can	O	O
be	O	O
attributed	O	O
to	O	O
excretion	O	O
of	O	O
visfatin	O	O
in	O	O
mother	O	O
’	O	O
s	O	O
milk	O	O
,	O	O
which	O	O
was	O	O
confirmed	O	O
by	O	O
Bienertová	O	O
-	O	O
Vašků	O	O
et	O	O
al	O	O
.(	O	O
25	O	O
).	O	O

In	O	O
LGA	O	O
infants	O	O
,	O	O
hyperinsulinemia	O	O
in	O	O
fetal	O	O
period	O	O
leads	O	O
to	O	O
fetal	O	O
macrosomia	O	O
(	O	O
14	O	O
).	O	O

Streptococcus	O	O
agalactiae	O	O
is	O	O
known	O	O
to	O	O
infect	O	O
farmed	O	O
fish	O	O
populations	O	O
[	O	O
10	O	O
],	O	O
and	O	O
fishmongers	O	O
have	O	O
presented	O	O
with	O	O
infections	O	O
of	O	O
Streptococcus	O	O
iniae	O	O
related	O	O
to	O	O
fish	O	O
handling	O	O
[	O	O
11	O	O
].	O	O

Season	O	O
was	O	O
coded	O	O
as	O	O
a	O	O
binary	O	O
variable	O	O
,	O	O
since	O	O
this	O	O
explained	O	O
30	O	O
%	O	O
of	O	O
vitamin	O	O
D	O	O
status	O	O
in	O	O
a	O	O
previous	O	O
study	O	O
in	O	O
pregnant	O	O
women	O	O
at	O	O
the	O	O
same	O	O
latitude	O	O
[	O	O
16	O	O
].	O	O

The	O	O
median	O	O
serum	O	O
25	O	O
-	O	O
hydroxyvitamin	O	O
D	O	O
[	O	O
25	O	O
-(	O	O
OH	O	O
)	O	O
D	O	O
]	O	O
concentration	O	O
was	O	O
significantly	O	O
lower	O	O
in	O	O
the	O	O
first	O	O
trimester	O	O
(	O	O
20	O	O
.	O	O
4	O	O
ng	O	O
/	O	O
ml	O	O
)	O	O
than	O	O
in	O	O
third	O	O
trimester	O	O
(	O	O
22	O	O
.	O	O
7	O	O
ng	O	O
/	O	O
ml	O	O
).	O	O

The	O	O
importance	O	O
of	O	O
effective	O	O
3	O	O
-	O	O
way	O	O
communication	O	O
among	O	O
the	O	O
patient	O	O
,	O	O
asthma	O	O
specialist	O	O
,	O	O
and	O	O
obstetrician	O	O
cannot	O	O
be	O	O
overemphasized	O	O
.	O	O

There	O	O
has	O	O
been	O	O
considerable	O	O
research	O	O
interest	O	O
in	O	O
the	O	O
provision	O	O
of	O	O
antenatal	O	O
dietary	O	O
interventions	O	O
during	O	O
pregnancy	O	O
to	O	O
limit	O	O
weight	O	O
gain	O	O
and	O	O
improve	O	O
pregnancy	O	O
and	O	O
birth	O	O
outcomes	O	O
for	O	O
women	O	O
and	O	O
their	O	O
infants	O	O
.	O	O

Student	O	O
’	O	O
s	O	O
t	O	O
test	O	O
was	O	O
used	O	O
to	O	O
compare	O	O
the	O	O
difference	O	O
in	O	O
serum	O	O
25	O	O
-	O	O
OH	O	O
Vitamin	O	O
D	O	O
between	O	O
the	O	O
two	O	O
groups	O	O
.	O	O

A	O	O
wide	O	O
range	O	O
of	O	O
services	O	O
encompassing	O	O
supplementary	O	O
nutrition	O	O
;	O	O
immunization	O	O
services	O	O
;	O	O
health	O	O
check	O	O
-	O	O
ups	O	O
for	O	O
children	O	O
less	O	O
than	O	O
six	O	O
years	O	O
of	O	O
age	O	O
;	O	O
antenatal	O	O
care	O	O
of	O	O
expectant	O	O
mothers	O	O
and	O	O
postnatal	O	O
care	O	O
of	O	O
nursing	O	O
mothers	O	O
;	O	O
referral	O	O
services	O	O
to	O	O
the	O	O
beneficiaries	O	O
who	O	O
are	O	O
in	O	O
the	O	O
need	O	O
of	O	O
prompt	O	O
medical	O	O
attention	O	O
;	O	O
non	O	O
-	O	O
formal	O	O
pre	O	O
-	O	O
school	O	O
education	O	O
for	O	O
children	O	O
in	O	O
the	O	O
3	O	O
-	O	O
6	O	O
years	O	O
age	O	O
group	O	O
;	O	O
and	O	O
nutrition	O	O
&	O	O
health	O	O
education	O	O
especially	O	O
for	O	O
the	O	O
women	O	O
in	O	O
the	O	O
15	O	O
-	O	O
45	O	O
years	O	O
age	O	O
group	O	O
are	O	O
provided	O	O
to	O	O
the	O	O
beneficiaries	O	O
(	O	O
4	O	O
,	O	O
5	O	O
).	O	O

Clinically	O	O
-	O	O
relevant	O	O
trends	O	O
were	O	O
seen	O	O
in	O	O
changes	O	O
in	O	O
medication	O	O
requirements	O	O
;	O	O
the	O	O
percentage	O	O
of	O	O
women	O	O
requiring	O	O
pharmacologic	O	O
treatment	O	O
decreased	O	O
from	O	O
31	O	O
.	O	O
1	O	O
%	O	O
to	O	O
26	O	O
.	O	O
9	O	O
%.	O	O

The	O	O
emulsifier	O	O
PROSOL	O	O
(	O	O
sodium	O	O
stearoyl	O	O
-	O	O
2	O	O
-	O	O
lactylate	O	O
)	O	O
increases	O	O
IMF	O	O
deposition	O	O
and	O	O
QG	O	O
in	O	O
Korean	O	O
cattle	O	O
[	O	O
108	O	O
].	O	O

This	O	O
may	O	O
be	O	O
an	O	O
early	O	O
indicator	O	O
of	O	O
placental	O	O
insufficiency	O	O
.	O	O

Stata	O	O
Statistical	O	O
Software	O	O
:	O	O
Release	O	O
14	O	O
.	O	O

Similarly	O	O
,	O	O
histone	O	O
acetylases	O	O
require	O	O
the	O	O
co	O	O
-	O	O
substrate	O	O
acetyl	O	O
-	O	O
CoA	O	O
,	O	O
and	O	O
altered	O	O
glycolytic	O	O
production	O	O
of	O	O
acetyl	O	O
-	O	O
CoA	O	O
can	O	O
lead	O	O
to	O	O
changes	O	O
in	O	O
histone	O	O
acetylation	O	O
(	O	O
Wellen	O	O
et	O	O
al	O	O
.	O	O
2009	O	O
;	O	O
Moussaieff	O	O
et	O	O
al	O	O
.	O	O
2015	O	O
).	O	O

The	O	O
child	O	O
was	O	O
treated	O	O
with	O	O
600	O	O
,	O	O
000	O	O
IU	O	O
of	O	O
oral	O	O
vitamin	O	O
D	O	O
and	O	O
discharged	O	O
on	O	O
maintenance	O	O
doses	O	O
of	O	O
calcium	O	O
gluconate	O	O
and	O	O
800	O	O
IU	O	O
of	O	O
oral	O	O
vitamin	O	O
D	O	O
daily	O	O
for	O	O
3	O	O
months	O	O
.	O	O

We	O	O
used	O	O
targeted	O	O
sequencing	O	O
of	O	O
the	O	O
16S	O	O
rRNA	O	O
V4	O	O
-	O	O
V5	O	O
hypervariable	O	O
region	O	O
to	O	O
characterize	O	O
infant	O	O
gut	O	O
microbiota	O	O
.	O	O

Evidence	O	O
-	O	O
Based	O	O
Preventive	O	O
Treatment	O	O
Options	O	O
3	O	O
.	O	O
2	O	O
.	O	O
1	O	O
.	O	O

In	O	O
various	O	O
human	O	O
and	O	O
animal	O	O
studies	O	O
a	O	O
gestational	O	O
low	O	O
protein	O	O
intake	O	O
during	O	O
pregnancy	O	O
was	O	O
accompanied	O	O
by	O	O
low	O	O
birth	O	O
weight	O	O
offspring	O	O
,	O	O
which	O	O
was	O	O
subsequently	O	O
predisposed	O	O
for	O	O
metabolic	O	O
disorders	O	O
and	O	O
alterations	O	O
in	O	O
body	O	O
composition	O	O
[	O	O
6	O	O
,	O	O
8	O	O
-	O	O
10	O	O
].	O	O

The	O	O
husband	O	O
has	O	O
been	O	O
shown	O	O
to	O	O
play	O	O
a	O	O
significant	O	O
role	O	O
in	O	O
determining	O	O
the	O	O
choice	O	O
of	O	O
ANC	O	O
site	O	O
by	O	O
the	O	O
woman	O	O
in	O	O
a	O	O
Nigerian	O	O
[	O	O
19	O	O
]	O	O
and	O	O
Ugandan	O	O
study	O	O
[	O	O
20	O	O
]	O	O
where	O	O
they	O	O
accounted	O	O
for	O	O
43	O	O
%	O	O
and	O	O
32	O	O
%	O	O
of	O	O
all	O	O
recommendations	O	O
respectively	O	O
.	O	O

The	O	O
use	O	O
of	O	O
supplements	O	O
during	O	O
pregnancy	O	O
varies	O	O
widely	O	O
between	O	O
countries	O	O
.	O	O

[	O	O
16	O	O
]	O	O
Charatcharoen	O	O
-	O	O
witthaya	O	O
et	O	O
al	O	O
.	O	O

We	O	O
also	O	O
report	O	O
unadjusted	O	O
estimates	O	O
for	O	O
analyses	O	O
and	O	O
analyses	O	O
further	O	O
adjusted	O	O
for	O	O
infant	O	O
age	O	O
at	O	O
sample	O	O
collection	O	O
in	O	O
the	O	O
supplemental	O	O
information	O	O
.	O	O

Data	O	O
collection	O	O
tools	O	O
In	O	O
this	O	O
study	O	O
,	O	O
we	O	O
used	O	O
the	O	O
Edinburgh	O	O
Postnatal	O	O
Depression	O	O
scale	O	O
(	O	O
EPDS	O	O
)	O	O
in	O	O
order	O	O
to	O	O
evaluate	O	O
depression	O	O
levels	O	O
.	O	O

Post	O	O
-	O	O
intervention	O	O
,	O	O
significantly	O	O
more	O	O
women	O	O
(	O	O
50	O	O
.	O	O
6	O	O
%)	O	O
received	O	O
best	O	O
-	O	O
practice	O	O
care	O	O
(	O	O
2	O	O
+	O	O
reviews	O	O
)	O	O
(	O	O
p	O	O
=	O	O
0	O	O
.	O	O
02	O	O
).	O	O

A	O	O
considerable	O	O
amount	O	O
of	O	O
glucose	O	O
is	O	O
absorbed	O	O
from	O	O
the	O	O
small	O	O
intestine	O	O
when	O	O
high	O	O
-	O	O
starch	O	O
diets	O	O
are	O	O
fed	O	O
,	O	O
especially	O	O
during	O	O
the	O	O
beef	O	O
cattle	O	O
fattening	O	O
period	O	O
.	O	O

Analyses	O	O
were	O	O
conducted	O	O
separately	O	O
for	O	O
normal	O	O
weight	O	O
and	O	O
overweight	O	O
/	O	O
obese	O	O
women	O	O
,	O	O
given	O	O
the	O	O
observed	O	O
difference	O	O
in	O	O
impact	O	O
of	O	O
the	O	O
lifestyle	O	O
treatment	O	O
on	O	O
GWG	O	O
[	O	O
16	O	O
]	O	O
and	O	O
effects	O	O
of	O	O
maternal	O	O
prepregnancy	O	O
weight	O	O
on	O	O
offspring	O	O
weight	O	O
outcomes	O	O
[	O	O
31	O	O
].	O	O

Therefore	O	O
,	O	O
the	O	O
down	O	O
-	O	O
regulation	O	O
of	O	O
cell	O	O
cycle	O	O
regulating	O	O
pathways	O	O
might	O	O
lead	O	O
to	O	O
a	O	O
lengthened	O	O
cell	O	O
cycle	O	O
in	O	O
LP	O	O
fetuses	O	O
and	O	O
offspring	O	O
[	O	O
27	O	O
]	O	O
and	O	O
cumulate	O	O
in	O	O
growth	O	O
retardation	O	O
in	O	O
LP	O	O
fetuses	O	O
.	O	O

Exposure	O	O
to	O	O
such	O	O
an	O	O
intra	O	O
-	O	O
uterine	O	O
environment	O	O
potentially	O	O
creates	O	O
a	O	O
vicious	O	O
cycle	O	O
in	O	O
which	O	O
the	O	O
propensity	O	O
to	O	O
obesity	O	O
is	O	O
perpetuated	O	O
,	O	O
with	O	O
major	O	O
adverse	O	O
public	O	O
health	O	O
implications	O	O
[	O	O
11	O	O
,	O	O
12	O	O
],	O	O
and	O	O
implications	O	O
for	O	O
the	O	O
health	O	O
of	O	O
successive	O	O
generations	O	O
[	O	O
13	O	O
].	O	O

Even	O	O
in	O	O
adulthood	O	O
the	O	O
same	O	O
epigenetic	O	O
processes	O	O
drive	O	O
cell	O	O
proliferation	O	O
,	O	O
differentiation	O	O
,	O	O
function	O	O
and	O	O
adaptation	O	O
.	O	O

There	O	O
was	O	O
an	O	O
overall	O	O
significant	O	O
relationship	O	O
between	O	O
AluYb8	O	O
methylation	O	O
extent	O	O
and	O	O
bioinformatically	O	O
derived	O	O
CpG	O	O
class	O	O
methylation	O	O
(	O	O
p	O	O
<	O	O
0	O	O
.	O	O
0001	O	O
)	O	O
but	O	O
not	O	O
between	O	O
LINE	O	O
-	O	O
1	O	O
methylation	O	O
and	O	O
bioinformatically	O	O
derived	O	O
CpG	O	O
class	O	O
methylation	O	O
.	O	O

Thyroid	O	O
receptors	O	O
(	O	O
TRs	O	O
)	O	O
are	O	O
composed	O	O
of	O	O
several	O	O
isoforms	O	O
that	O	O
specifically	O	O
regulate	O	O
UCP1	O	O
expression	O	O
and	O	O
thermogenesis	O	O
.	O	O

Conclusion	O	O
In	O	O
the	O	O
present	B	B
study	I	I
,	O	O
it	O	O
was	O	O
observed	O	O
that	O	O
2000	O	O
IU	O	O
vitamin	O	O
D3per	O	O
day	O	O
for	O	O
at	O	O
least	O	O
8	O	O
weeks	O	O
during	O	O
late	O	O
pregnancy	O	O
,	O	O
can	O	O
be	O	O
effective	O	O
in	O	O
decreasing	O	O
perinatal	O	O
depression	O	O
levels	O	O
(	O	O
at	O	O
38	O	O
–	O	O
40	O	O
weeks	O	O
of	O	O
gestation	O	O
also	O	O
,	O	O
at	O	O
4	O	O
and	O	O
8	O	O
weeks	O	O
after	O	O
birth	O	O
).	O	O

In	O	O
addition	O	O
to	O	O
clinical	O	O
similarity	O	O
,	O	O
AAOC	O	O
could	O	O
be	O	O
misdiagnosed	O	O
as	O	O
PG	O	O
with	O	O
ossification	O	O
because	O	O
of	O	O
the	O	O
vascular	O	O
and	O	O
bony	O	O
growth	O	O
on	O	O
histology	O	O
.	O	O

When	O	O
considering	O	O
class	O	O
-	O	O
specific	O	O
relationships	O	O
,	O	O
a	O	O
positive	O	O
association	O	O
was	O	O
noted	O	O
between	O	O
AluYb8	O	O
methylation	O	O
and	O	O
methylation	O	O
of	O	O
CpGs	O	O
encompassing	O	O
the	O	O
low	O	O
to	O	O
intermediately	O	O
methylated	O	O
class	O	O
9	O	O
(	O	O
Figure	O	O
1	O	O
).	O	O

Women	O	O
were	O	O
recruited	O	O
at	O	O
the	O	O
time	O	O
of	O	O
their	O	O
first	O	O
prenatal	O	O
visit	O	O
from	O	O
one	O	O
of	O	O
six	O	O
obstetric	O	O
offices	O	O
serving	O	O
a	O	O
socioeconomic	O	O
and	O	O
ethnically	O	O
diverse	O	O
population	O	O
in	O	O
Providence	O	O
,	O	O
RI	O	O
from	O	O
2006	O	O
to	O	O
2008	O	O
.	O	O

Re	O	O
