TOKEN	TRUE	PREDICTED
.	O	O

Their	O	O
offspring	O	O
were	O	O
more	O	O
likely	O	O
to	O	O
have	O	O
weighed	O	O
less	O	O
at	O	O
birth	O	O
and	O	O
to	O	O
have	O	O
had	O	O
a	O	O
lower	O	O
BMI	O	O
at	O	O
age	O	O
7	O	O
years	O	O
(	O	O
table	O	O
1	O	O
).	O	O

The	O	O
mean	O	O
total	O	O
number	O	O
of	O	O
combined	O	O
visits	O	O
was	O	O
9	O	O
.	O	O
58	O	O
±	O	O
4	O	O
.	O	O
88	O	O
:	O	O
18	O	O
%	O	O
of	O	O
participants	O	O
made	O	O
≤	O	O
4	O	O
visits	O	O
,	O	O
28	O	O
.	O	O
5	O	O
%	O	O
made	O	O
between	O	O
5	O	O
–	O	O
9	O	O
visits	O	O
and	O	O
53	O	O
.	O	O
3	O	O
%	O	O
had	O	O
≥	O	O
10	O	O
visits	O	O
.	O	O

Both	O	O
intervention	O	O
and	O	O
control	O	O
treatment	O	O
arms	O	O
will	O	O
receive	O	O
the	O	O
usual	O	O
antenatal	O	O
and	O	O
postnatal	O	O
care	O	O
services	O	O
by	O	O
BRAC	O	O
.	O	O

Regarding	O	O
female	O	O
offspring	O	O
,	O	O
two	O	O
-	O	O
way	O	O
ANOVA	O	O
indicated	O	O
a	O	O
main	O	O
effect	O	O
of	O	O
prenatal	O	O
diet	O	O
[	O	O
F	O	O
(	O	O
3	O	O
,	O	O
31	O	O
)=	O	O
7	O	O
.	O	O
517	O	O
,	O	O
P	O	O
<	O	O
0	O	O
.	O	O
05	O	O
]	O	O
and	O	O
an	O	O
almost	O	O
significant	O	O
effect	O	O
of	O	O
treatment	O	O
[	O	O
F	O	O
(	O	O
3	O	O
,	O	O
31	O	O
)=	O	O
3	O	O
.	O	O
928	O	O
,	O	O
P	O	O
=	O	O
0	O	O
.	O	O
056	O	O
]	O	O
on	O	O
chocolate	O	O
intake	O	O
(	O	O
Figure3G	O	O
).	O	O

We	O	O
did	O	O
not	O	O
observe	O	O
an	O	O
overall	O	O
association	O	O
between	O	O
any	O	O
attribute	O	O
-	O	O
defined	O	O
gene	O	O
-	O	O
associated	O	O
class	O	O
methylation	O	O
and	O	O
LINE	O	O
-	O	O
1	O	O
methylation	O	O
levels	O	O
.	O	O

Eight	O	O
viable	O	O
fetuses	O	O
per	O	O
sow	O	O
were	O	O
collected	O	O
starting	O	O
at	O	O
the	O	O
tip	O	O
of	O	O
the	O	O
left	O	O
uterus	O	O
horn	O	O
and	O	O
alternating	O	O
between	O	O
left	O	O
and	O	O
right	O	O
horn	O	O
.	O	O

Study	O	O
midwifes	O	O
and	O	O
/	O	O
or	O	O
fieldworkers	O	O
collect	O	O
birth	O	O
data	O	O
(	O	O
phase	O	O
4	O	O
)	O	O
within	O	O
a	O	O
window	O	O
of	O	O
12	O	O
h	O	O
.	O	O
Postnatal	O	O
data	O	O
are	O	O
collected	O	O
at	O	O
6	O	O
weeks	O	O
(+	O	O
14	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
5	O	O
);	O	O
24	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
6	O	O
);	O	O
6	O	O
weeks	O	O
post	O	O
measles	O	O
immunisation	O	O
(±	O	O
3	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
7	O	O
)	O	O
or	O	O
30	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
if	O	O
measles	O	O
immunization	O	O
was	O	O
not	O	O
given	O	O
between	O	O
24	O	O
and	O	O
28	O	O
weeks	O	O
;	O	O
and	O	O
52	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
8	O	O
)	O	O
postnatal	O	O
age	O	O
.	O	O

2	O	O
.	O	O

In	O	O
order	O	O
to	O	O
investigate	O	O
transcriptional	O	O
features	O	O
of	O	O
developmental	O	O
nutritional	O	O
programming	O	O
we	O	O
conducted	O	O
a	O	O
longitudinal	O	O
experimental	O	O
design	O	O
covering	O	O
prenatal	O	O
,	O	O
perinatal	O	O
,	O	O
juvenile	O	O
and	O	O
adult	O	O
ontogenetic	O	O
stages	O	O
in	O	O
a	O	O
porcine	O	O
model	O	O
.	O	O

They	O	O
have	O	O
all	O	O
demonstrated	O	O
that	O	O
the	O	O
rapid	O	O
acting	O	O
analogues	O	O
are	O	O
as	O	O
effective	O	O
as	O	O
regular	O	O
insulin	O	O
in	O	O
the	O	O
treatment	O	O
of	O	O
GDM	O	O
,	O	O
with	O	O
comparable	O	O
,	O	O
if	O	O
not	O	O
favorable	O	O
,	O	O
outcomes	O	O
(	O	O
Table	O	O
3	O	O
).	O	O

This	O	O
could	O	O
support	O	O
the	O	O
hypothesis	O	O
that	O	O
sex	O	O
hormones	O	O
and	O	O
,	O	O
therefore	O	O
,	O	O
menstrual	O	O
and	O	O
reproductive	O	O
events	O	O
,	O	O
may	O	O
modify	O	O
thyroid	O	O
cancer	O	O
risk	O	O
in	O	O
women6	O	O
,	O	O
although	O	O
these	O	O
associations	O	O
–	O	O
which	O	O
could	O	O
indicate	O	O
either	O	O
a	O	O
causal	O	O
link	O	O
or	O	O
a	O	O
surveillance	O	O
bias	O	O
–	O	O
may	O	O
reflect	O	O
an	O	O
aetiology	O	O
shared	O	O
by	O	O
both	O	O
the	O	O
above	O	O
-	O	O
mentioned	O	O
factors	O	O
and	O	O
by	O	O
thyroid	O	O
cancer	O	O
.	O	O

(	O	O
2012	O	O
)*/†	O	O
MethylmercuryMouseOral	O	O
(	O	O
water	O	O
)	O	O
(	O	O
0	O	O
.	O	O
5	O	O
mg	O	O
/	O	O
kg	O	O
)	O	O
In	O	O
utero	O	O
+	O	O
neonatalAdulthoodBehavioral	O	O
abnormalitiesHistone	O	O
modification	O	O
DNA	O	O
methylationOnishchenko	O	O
et	O	O
al	O	O
.	O	O

In	O	O
particular	O	O
,	O	O
the	O	O
degradation	O	O
of	O	O
essential	O	O
,	O	O
branch	O	O
-	O	O
chained	O	O
amino	O	O
acids	O	O
like	O	O
valine	O	O
,	O	O
leucine	O	O
and	O	O
isoleucine	O	O
was	O	O
found	O	O
to	O	O
be	O	O
regulated	O	O
,	O	O
which	O	O
may	O	O
illustrate	O	O
the	O	O
LP	O	O
offspring	O	O
'	O	O
s	O	O
efforts	O	O
to	O	O
mimic	O	O
prenatal	O	O
experiences	O	O
in	O	O
terms	O	O
of	O	O
dietary	O	O
supply	O	O
during	O	O
postnatal	O	O
development	O	O
in	O	O
the	O	O
face	O	O
of	O	O
richer	O	O
conditions	O	O
.	O	O

?	O	O

We	O	O
did	O	O
not	O	O
identify	O	O
any	O	O
correlations	O	O
between	O	O
baseline	O	O
variables	O	O
.	O	O

American	O	O
Wagyu	O	O
steers	O	O
fed	O	O
a	O	O
high	O	O
-	O	O
corn	O	O
diet	O	O
had	O	O
greater	O	O
fat	O	O
accumulation	O	O
than	O	O
did	O	O
animals	O	O
fed	O	O
a	O	O
hay	O	O
-	O	O
based	O	O
diet	O	O
[	O	O
120	O	O
].	O	O

Methods	O	O
The	O	O
aims	O	O
of	O	O
this	O	O
prospective	O	O
cohort	O	O
study	O	O
are	O	O
:	O	O
1	O	O
)	O	O
to	O	O
assess	O	O
dietary	O	O
intake	O	O
and	O	O
nutritional	O	O
status	O	O
of	O	O
urban	O	O
pregnant	O	O
women	O	O
in	O	O
Johannesburg	O	O
,	O	O
South	O	O
Africa	O	O
,	O	O
and	O	O
2	O	O
)	O	O
to	O	O
determine	O	O
associations	O	O
with	O	O
birth	O	O
outcomes	O	O
,	O	O
measures	O	O
of	O	O
maternal	O	O
health	O	O
,	O	O
as	O	O
well	O	O
as	O	O
measures	O	O
of	O	O
offspring	O	O
health	O	O
and	O	O
development	O	O
.	O	O

Patients	O	O
must	O	O
be	O	O
monitored	O	O
closely	O	O
for	O	O
potential	O	O
adverse	O	O
effects	O	O
of	O	O
corticosteroids	O	O
,	O	O
especially	O	O
gestational	O	O
diabetes	O	O
,	O	O
preeclampsia	O	O
,	O	O
and	O	O
intrauterine	O	O
growth	O	O
retardation	O	O
.	O	O

The	O	O
MiG	O	O
Study	O	O
randomized	O	O
751	O	O
women	O	O
with	O	O
GDM	O	O
to	O	O
treatment	O	O
with	O	O
insulin	O	O
or	O	O
metformin	O	O
.	O	O
72The	O	O
women	O	O
in	O	O
the	O	O
metformin	O	O
arm	O	O
were	O	O
treated	O	O
with	O	O
supplemental	O	O
insulin	O	O
if	O	O
the	O	O
maximal	O	O
dose	O	O
of	O	O
metformin	O	O
,	O	O
2500	O	O
mg	O	O
daily	O	O
,	O	O
failed	O	O
to	O	O
meet	O	O
the	O	O
glucose	O	O
targets	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

The	O	O
researchers	O	O
found	O	O
that	O	O
the	O	O
more	O	O
vegetables	O	O
,	O	O
fruits	O	O
,	O	O
and	O	O
proteins	O	O
a	O	O
woman	O	O
ate	O	O
,	O	O
the	O	O
lower	O	O
the	O	O
risk	O	O
of	O	O
her	O	O
child	O	O
having	O	O
leukemia	O	O
.	O	O

Sample	O	O
size	O	O
The	O	O
available	O	O
sample	O	O
size	O	O
for	O	O
follow	O	O
-	O	O
up	O	O
assessment	O	O
at	O	O
6	O	O
-	O	O
months	O	O
of	O	O
age	O	O
was	O	O
predetermined	O	O
by	O	O
the	O	O
LIMIT	O	O
trial	O	O
,	O	O
which	O	O
was	O	O
powered	O	O
on	O	O
the	O	O
primary	O	O
outcome	O	O
of	O	O
large	O	O
for	O	O
gestational	O	O
age	O	O
,	O	O
with	O	O
2212	O	O
women	O	O
randomised	O	O
[	O	O
22	O	O
].	O	O

Data	O	O
will	O	O
be	O	O
analysed	O	O
prospectively	O	O
to	O	O
determine	O	O
associations	O	O
between	O	O
variables	O	O
at	O	O
different	O	O
time	O	O
points	O	O
(	O	O
longitudinally	O	O
)	O	O
by	O	O
using	O	O
appropriate	O	O
statistical	O	O
methods	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.	O	O

(	O	O
2016	O	O
),	O	O
could	O	O
impair	O	O
the	O	O
sympathetic	O	O
neurotransmission	O	O
and	O	O
hormones	O	O
involved	O	O
in	O	O
energy	O	O
metabolism	O	O
(	O	O
Di	O	O
Marzo	O	O
et	O	O
al	O	O
.,	O	O
2001	O	O
;	O	O
Keimpema	O	O
et	O	O
al	O	O
.,	O	O
2013	O	O
,	O	O
2014	O	O
;	O	O
Cristino	O	O
et	O	O
al	O	O
.,	O	O
2014	O	O
).	O	O

For	O	O
instance	O	O
,	O	O
the	O	O
Mediterranean	O	O
diet	O	O
during	O	O
pregnancy	O	O
has	O	O
been	O	O
associated	O	O
with	O	O
a	O	O
reduced	O	O
risk	O	O
of	O	O
both	O	O
persistent	O	O
and	O	O
atopic	O	O
wheeze	O	O
and	O	O
atopy	O	O
in	O	O
children	O	O
at	O	O
6	O	O
.	O	O
5	O	O
years	O	O
old	O	O
[	O	O
1	O	O
,	O	O
2	O	O
].	O	O

In	O	O
another	O	O
study	O	O
,	O	O
the	O	O
cold	O	O
-	O	O
induced	O	O
increase	O	O
in	O	O
thermogenesis	O	O
was	O	O
accompanied	O	O
by	O	O
a	O	O
decrease	O	O
in	O	O
body	O	O
weight	O	O
,	O	O
mainly	O	O
affecting	O	O
the	O	O
fat	O	O
mass	O	O
compartment	O	O
(	O	O
Yoneshiro	O	O
et	O	O
al	O	O
.,	O	O
2013	O	O
).	O	O

The	O	O
male	O	O
pups	O	O
were	O	O
weaned	O	O
on	O	O
postnatal	O	O
day	O	O
21	O	O
and	O	O
housed	O	O
in	O	O
groups	O	O
of	O	O
3	O	O
–	O	O
6	O	O
.	O	O

This	O	O
hospital	O	O
performs	O	O
approximately	O	O
85	O	O
%	O	O
of	O	O
all	O	O
obstetrical	O	O
deliveries	O	O
in	O	O
Providence	O	O
County	O	O
(	O	O
the	O	O
largest	O	O
population	O	O
center	O	O
in	O	O
Rhode	O	O
Island	O	O
)	O	O
and	O	O
approximately	O	O
74	O	O
%	O	O
of	O	O
all	O	O
deliveries	O	O
in	O	O
Rhode	O	O
Island	O	O
.	O	O

However	O	O
,	O	O
the	O	O
previous	O	O
study	O	O
was	O	O
based	O	O
on	O	O
cortical	O	O
and	O	O
hippocampal	O	O
tissue	O	O
from	O	O
adult	O	O
female	O	O
animals	O	O
,	O	O
whereas	O	O
the	O	O
current	O	O
study	O	O
was	O	O
based	O	O
on	O	O
tissue	O	O
from	O	O
the	O	O
nucleus	O	O
accumbens	O	O
in	O	O
adult	O	O
male	O	O
animals	O	O
.	O	O

Cocaine	O	O
has	O	O
been	O	O
associated	O	O
with	O	O
an	O	O
increase	O	O
in	O	O
the	O	O
onset	O	O
of	O	O
neurodevelopmental	O	O
abnormalities	O	O
,	O	O
but	O	O
the	O	O
direct	O	O
influence	O	O
on	O	O
autism	O	O
development	O	O
is	O	O
still	O	O
lacking	O	O
.	O	O

She	O	O
described	O	O
the	O	O
pain	O	O
as	O	O
continuous	O	O
,	O	O
10	O	O
/	O	O
10	O	O
in	O	O
severity	O	O
,	O	O
worsened	O	O
with	O	O
movement	O	O
and	O	O
breathing	O	O
,	O	O
and	O	O
relieved	O	O
by	O	O
nothing	O	O
.	O	O

2009	O	O
).	O	O

Finally	O	O
,	O	O
136	O	O
participants	O	O
completed	O	O
the	O	O
EPDS	O	O
at	O	O
4	O	O
and	O	O
8	O	O
weeks	O	O
postpartum	O	O
.	O	O

Although	O	O
an	O	O
assessment	O	O
was	O	O
conducted	O	O
at	O	O
6	O	O
months	O	O
post	O	O
-	O	O
partum	O	O
involving	O	O
66	O	O
%	O	O
of	O	O
participants	O	O
[	O	O
18	O	O
],	O	O
there	O	O
have	O	O
been	O	O
no	O	O
early	O	O
infant	O	O
outcomes	O	O
reported	O	O
to	O	O
date	O	O
.	O	O

There	O	O
were	O	O
significant	O	O
effect	O	O
of	O	O
both	O	O
diet	O	O
and	O	O
time	O	O
,	O	O
but	O	O
no	O	O
interaction	O	O
between	O	O
them	O	O
on	O	O
food	O	O
intake	O	O
and	O	O
weight	O	O
gain	O	O
,	O	O
suggesting	O	O
that	O	O
vitamin	O	O
diets	O	O
strongly	O	O
alter	O	O
the	O	O
phenotype	O	O
of	O	O
mature	O	O
offspring	O	O
independent	O	O
of	O	O
time	O	O
.	O	O

Sleep	O	O
was	O	O
assessed	O	O
using	O	O
the	O	O
General	O	O
Sleep	O	O
Disturbance	O	O
questionnaire	O	O
[	O	O
30	O	O
].	O	O

Results	O	O
Both	O	O
phases	O	O
only	O	O
ran	O	O
for	O	O
7	O	O
months	O	O
;	O	O
integration	O	O
required	O	O
4	O	O
months	O	O
.	O	O

Phase	O	O
3	O	O
data	O	O
are	O	O
collected	O	O
at	O	O
36	O	O
weeks	O	O
’	O	O
gestation	O	O
(	O	O
window	O	O
±	O	O
12	O	O
days	O	O
).	O	O

However	O	O
,	O	O
until	O	O
their	O	O
safety	O	O
in	O	O
pregnancy	O	O
can	O	O
be	O	O
clearly	O	O
established	O	O
,	O	O
the	O	O
initiation	O	O
of	O	O
long	O	O
-	O	O
acting	O	O
insulin	O	O
analog	O	O
therapy	O	O
in	O	O
women	O	O
with	O	O
GDM	O	O
cannot	B	B
be	I	I
recommended	O	O
.	O	O

SIRTs	O	O
have	O	O
an	O	O
important	O	O
role	O	O
in	O	O
the	O	O
process	O	O
of	O	O
synapse	O	O
promotion	O	O
and	O	O
modulation	O	O
of	O	O
their	O	O
strength	O	O
,	O	O
which	O	O
is	O	O
important	O	O
for	O	O
memory	O	O
formation	O	O
.	O	O

Introduction	O	O
Obesity	O	O
,	O	O
well	O	O
known	O	O
to	O	O
be	O	O
associated	O	O
with	O	O
a	O	O
number	O	O
of	O	O
comorbidities	O	O
,	O	O
including	O	O
insulin	O	O
resistance	O	O
and	O	O
type	O	O
2	O	O
diabetes	O	O
,	O	O
has	O	O
become	O	O
a	O	O
major	O	O
public	O	O
health	O	O
problem	O	O
in	O	O
recent	O	O
decades	O	O
,	O	O
and	O	O
has	O	O
reached	O	O
epidemic	O	O
proportions	O	O
,	O	O
not	O	O
only	O	O
in	O	O
high	O	O
-	O	O
income	O	O
countries	O	O
,	O	O
but	O	O
also	O	O
in	O	O
most	O	O
middle	O	O
-	O	O
income	O	O
societies	O	O
.	O	O

Bonferroni	O	O
analysis	O	O
indicated	O	O
that	O	O
RC	O	O
females	O	O
presented	O	O
a	O	O
significant	O	O
decrease	O	O
in	O	O
the	O	O
gene	O	O
expression	O	O
of	O	O
Acaca	O	O
,	O	O
Fasn	O	O
,	O	O
Cpt1a	O	O
,	O	O
Acox1	O	O
,	O	O
Insig1	O	O
,	O	O
and	O	O
Hmgcr	O	O
in	O	O
liver	O	O
,	O	O
and	O	O
Scd1	O	O
in	O	O
PAT	O	O
compared	O	O
to	O	O
that	O	O
of	O	O
CC	O	O
ones	O	O
(	O	O
Figures5A	O	O
–	O	O
C	O	O
).	O	O

PubMed	O	O
Central	O	O
:	O	O

The	O	O
classification	O	O
of	O	O
women	O	O
into	O	O
three	O	O
groups	O	O
with	O	O
different	O	O
levels	O	O
of	O	O
symptoms	O	O
(	O	O
low	O	O
,	O	O
middle	O	O
and	O	O
high	O	O
)	O	O
was	O	O
based	O	O
on	O	O
predefined	O	O
,	O	O
but	O	O
arbitrary	O	O
cut	O	O
-	O	O
offs	O	O
from	O	O
the	O	O
self	O	O
-	O	O
reported	O	O
answers	O	O
to	O	O
the	O	O
CAPE	O	O
questionnaire	O	O
.	O	O

Therefore	O	O
,	O	O
pregnancy	O	O
following	O	O
thyroid	O	O
cancer	O	O
is	O	O
not	O	O
infrequent	O	O
,	O	O
and	O	O
about	O	O
10	O	O
%	O	O
of	O	O
thyroid	O	O
cancers	O	O
occurring	O	O
during	O	O
the	O	O
reproductive	O	O
years	O	O
are	O	O
diagnosed	O	O
during	O	O
pregnancy	O	O
or	O	O
in	O	O
the	O	O
early	O	O
post	O	O
-	O	O
partum	O	O
period	O	O
.	O	O

Maternal	O	O
dietary	O	O
risk	O	O
factors	O	O
in	O	O
childhood	O	O
acute	O	O
lymphoblastic	O	O
leukemia	O	O
(	O	O
United	O	O
States	O	O
).	O	O

For	O	O
other	O	O
abbreviations	O	O
,	O	O
see	O	O
text	O	O
.	O	O

Undernourishment	O	O
in	O	O
utero	O	O
can	O	O
stress	O	O
the	O	O
foetus	O	O
in	O	O
ways	O	O
that	O	O
permanently	O	O
affect	O	O
physiological	O	O
growth	O	O
and	O	O
development	O	O
,	O	O
and	O	O
can	O	O
be	O	O
described	O	O
as	O	O
a	O	O
reprogramming	O	O
of	O	O
the	O	O
foetus	O	O
’	O	O
s	O	O
developing	O	O
phenotype	O	O
[	O	O
4	O	O
].	O	O

BMI	O	O
,	O	O
defined	O	O
as	O	O
weight	O	O
in	O	O
kilograms	O	O
divided	O	O
by	O	O
height	O	O
in	O	O
meters	O	O
squared	O	O
,	O	O
was	O	O
calculated	O	O
.	O	O

Using	O	O
a	O	O
new	O	O
assessment	O	O
technique	O	O
,	O	O
we	O	O
investigated	O	O
Vitamin	O	O
D	O	O
nutritional	O	O
status	O	O
among	O	O
outpatients	O	O
with	O	O
GDM	O	O
in	O	O
our	O	O
hospital	O	O
,	O	O
and	O	O
analyzed	O	O
Vitamin	O	O
D	O	O
sources	O	O
and	O	O
its	O	O
association	O	O
with	O	O
dietary	O	O
pattern	O	O
.	O	O

These	O	O
studies	O	O
can	O	O
be	O	O
ranked	O	O
into	O	O
categories	O	O
that	O	O
demonstrate	O	O
(	O	O
1	O	O
)	O	O
associations	O	O
between	O	O
environmental	O	O
exposure	O	O
(	O	O
s	O	O
),	O	O
global	O	O
epigenetic	O	O
change	O	O
(	O	O
s	O	O
