TOKEN	PREDICTED
)(	O
0	O
.	O
78	O
;	O
3	O
.	O
33	O
)(	O
0	O
.	O
71	O
;	O
3	O
.	O
09	O
)(	O
0	O
.	O
40	O
;	O
2	O
.	O
30	O
)(	O
0	O
.	O
68	O
;	O
3	O
.	O
26First	O
birth1	O
.	O
3540	O
.	O
9470	O
.	O
9130	O
.	O
8982	O
.	O
0361	O
.	O
79	O
(	O
0	O
.	O
706	O
;	O
2	O
.	O
599	O
)(	O
0	O
.	O
474	O
;	O
1	O
.	O
891	O
)(	O
0	O
.	O
519	O
;	O
1	O
.	O
604	O
)(	O
0	O
.	O
506	O
;	O
1	O
.	O
593	O
)(	O
1	O
.	O
128	O
;	O
3	O
.	O
673	O
)(	O
0	O
.	O
98	O
;	O
3	O
.	O
26	O
)≤	O
4	O
pregnancy	O
registration	O
3	O
.	O
763	O
.	O
41	O
1	O
.	O
070	O
.	O
920	O
.	O
482	O
.	O
02	O
(	O
1	O
.	O
19	O
;	O
11	O
.	O
89	O
)(	O
1	O
.	O
05	O
;	O
11	O
.	O
14	O
)	O
(	O
0	O
.	O
52	O
;	O
2	O
.	O
24	O
)(	O
0	O
.	O
48	O
;	O
1	O
.	O
93	O
)(	O
0	O
.	O
22	O
;	O
1	O
.	O
05	O
)(	O
0	O
.	O
91	O
;	O
4	O
.	O
46	O
)	O
No	O
.	O

Improved	O
human	O
exposure	O
data	O
could	O
be	O
collected	O
and	O
used	O
to	O
facilitate	O
the	O
use	O
of	O
more	O
relevant	O
doses	O
,	O
routes	O
of	O
administration	O
,	O
metabolites	O
and	O
mixtures	O
.	O

In	O
Australia	O
and	O
New	O
Zealand	O
,	O
the	O
deficiency	O
cut	O
-	O
offs	O
are	O
based	O
on	O
the	O
role	O
of	O
vitamin	O
D	O
in	O
bone	O
health	O
where	O
serum	O
25	O
(	O
OH	O
)	O
D	O
≥	O
50	O
nmol	O
/	O
L	O
at	O
the	O
end	O
of	O
winter	O
is	O
required	O
for	O
optimal	O
musculoskeletal	O
health	O
[	O
1	O
].	O

There	O
were	O
194	O
children	O
who	O
participated	O
in	O
the	O
follow	O
-	O
up	O
study	O
(	O
55	O
%	O
of	O
the	O
original	O
cohort	O
),	O
but	O
blood	O
samples	O
were	O
obtained	O
from	O
133	O
of	O
those	O
children	O
.	O

Evidence	O
suggests	O
that	O
vitamin	O
D	O
deficiency	O
is	O
associated	O
with	O
a	O
number	O
of	O
pregnancy	O
complications	O
including	O
preeclampsia	O
(	O
PE	O
),	O
gestational	O
diabetes	O
mellitus	O
(	O
GDM	O
)	O
and	O
spontaneous	O
preterm	O
birth	O
(	O
sPTB	O
)	O
[	O
2	O
–	O
4	O
].	O

Future	O
research	O
is	O
needed	O
to	O
determine	O
whether	B
differences	O
in	O
postnatal	O
feeding	O
behaviors	O
might	O
explain	O
differential	O
growth	O
rates	O
in	O
offspring	O
of	O
normal	O
weight	O
and	O
overweight	O
/	O
obese	O
mothers	O
.	O

Depression	O
scores	O
were	O
measured	O
three	O
days	O
after	O
childbirth	O
using	O
a	O
questionnaire	O
based	O
on	O
the	O
Edinburgh	O
Postnatal	O
Depression	O
scale	O
(	O
EPDS	O
)	O
[	O
33	O
].	O

Caption	O
(	O
FIG	O
):	O
FIG	O
.	O

Thyroid	O
hormones	O
(	O
THs	O
)	O
are	O
well	O
known	O
mediators	O
of	O
overall	O
energy	O
expenditure	O
(	O
Klieverik	O
et	O
al	O
.,	O
2009	O
).	O

These	O
disparities	B
may	O
have	O
been	O
due	O
to	O
the	O
use	O
of	O
different	B
routes	O
of	O
administration	O
and	O
variations	O
in	O
rat	O
strains	O
/	O
stocks	O
.	O

Pregnant	O
women	O
in	O
the	O
Buea	O
Health	O
District	O
have	O
different	O
knowledge	O
about	O
ANC	O
which	O
varies	O
significantly	O
among	O
the	O
pregnancy	O
groups	O
,	O
number	O
of	O
visits	O
and	O
age	O
.	O

Hence	O
,	O
pre	O
-	O
pregnancy	O
BMI	O
appears	O
to	O
be	O
a	O
determining	O
factor	O
in	O
creating	O
the	O
difference	O
and	O
the	O
amount	O
of	O
maternal	O
plasma	O
visfatin	O
during	O
pregnancy	O
,	O
which	O
can	O
predict	O
maternal	O
serum	O
visfatin	O
and	O
neonatal	O
and	O
maternal	O
outcomes	O
.	O

The	O
services	O
offered	O
were	O
acceptable	O
in	B
contrast	I
with	O
observations	O
from	O
other	B
studies	O
in	O
Sub	O
-	O
Saharan	O
countries	O
such	O
as	O
in	O
Uganda	O
by	O
Cham	O
et	O
al	O
[	O
27	O
]	O
and	O
that	O
by	O
van	O
Eijket	O
al	O
[	O
4	O
]	O
in	O
Kenya	O
where	O
for	O
example	O
,	O
urine	O
and	O
serological	O
tests	O
are	O
not	O
routinely	O
done	O
.	O

The	O
first	O
sign	O
is	O
a	O
rise	O
in	O
the	O
ratio	O
of	O
calcium	O
to	O
creatinine	O
in	O
the	O
urine	O
,	O
which	O
precedes	O
hypercalcemia	O
.	O

In	O
subsets	O
of	O
the	O
cohort	O
with	O
complete	O
data	O
for	O
paternal	O
(	O
respectively	O
,	O
maternal	O
)	O
free	O
sugar	O
intake	O
after	O
pregnancy	O
,	O
no	O
association	O
was	O
found	O
between	O
paternal	O
(	O
respectively	O
,	O
maternal	O
)	O
free	O
sugar	O
intake	O
after	O
pregnancy	O
and	O
childhood	O
atopy	O
or	O
atopic	O
asthma	O
.	O

Study	O
Protocol	O
Health	O
History	O
Information	O
During	O
the	O
yearly	O
visits	O
,	O
5	O
-	O
mL	O
of	O
whole	O
blood	O
were	O
obtained	O
by	O
venous	O
puncture	O
,	O
and	O
the	O
child	O
’	O
s	O
health	O
status	O
,	O
medication	O
usage	O
,	O
and	O
hospitalization	O
history	O
were	O
assessed	O
by	O
both	O
standardized	O
questionnaires	O
completed	O
by	O
a	O
parent	O
of	O
each	O
child	O
and	O
the	O
child	O
’	O
s	O
medical	O
records	O
.	O

Women	O
were	O
recruited	O
at	O
the	O
time	O
of	O
their	O
first	O
prenatal	O
visit	O
from	O
one	O
of	O
six	O
obstetric	O
offices	O
serving	O
a	O
socioeconomic	O
and	O
ethnically	O
diverse	O
population	O
in	O
Providence	O
,	O
RI	O
from	O
2006	O
to	O
2008	O
.	O

Evidence	O
-	O
based	O
preventive	O
treatment	O
options	O
for	O
iron	O
deficiency	O
anaemia	O
in	O
pregnancy	O
include	O
prophylaxis	O
iron	O
supplements	O
and	O
food	O
fortification	O
with	O
iron	O
.	O

One	O
possibility	O
that	O
emerges	O
from	O
our	O
data	O
is	O
that	O
male	O
offspring	O
can	O
increase	O
their	O
body	O
weight	O
by	O
either	B
a	O-
reduction	O-
of	O-
energy	O-
expenditure	O-
or	I
higher	O-
metabolism	O
efficiency	O
.	O

This	O
sample	O
would	O
allow	O
detection	O
of	O
a	O
22	O
%	O
relative	O
difference	O
between	O
treatment	O
groups	O
with	O
80	O
%	O
power	O
.	O

Whenever	B
possible	O
,	O
surgery	O
should	O
be	O
carried	O
out	O
during	O
the	O
second	O
trimester	O
or	O
after	O
delivery	O
,	O
as	O
for	O
newly	O
diagnosed	O
thyroid	O
cancer	O
.	O

There	O
were	O
post	O
-	O
natal	O
lectures	O
on	O
the	O
immediate	O
care	O
of	O
the	O
newborn	O
and	O
breastfeeding	O
.	O

Correlation	O
between	O
continuous	O
T1	O
25OHD	O
and	O
continuous	O
change	O
in	O
25OHD	O
was	O
low	O
(	O
r	O
=	O
−	O
0	O
.	O
22	O
,	O
p	O
<	O
0	O
.	O
001	O
)	O
and	O
it	O
was	O
therefore	O
considered	O
acceptable	O
to	O
include	O
both	O
variables	O
in	O
the	O
same	O
model	O
.	O

Three	O
factors	O
were	O
retained	O
,	O
based	O
on	O
the	O
screen	O
plot	O
,	O
an	O
eigenvalue	O
of	O
more	O
than	O
1	O
.	O
9	O
,	O
and	O
the	O
interpretability	O
of	O
the	O
derived	O
factors	O
and	O
of	O
the	O
earlier	O
literature	O
.	O

Methods	O
/	O
design	O
The	O
effect	O
of	O
the	O
early	O
use	O
of	O
iron	O
-	O
folic	O
acid	O
supplements	O
on	O
neonatal	O
mortality	O
will	O
be	O
examined	O
using	O
a	O
community	O
based	O
,	O
cluster	O
randomised	O
controlled	O
trial	O
in	O
five	O
districts	O
with	O
30	O
,	O
000	O
live	O
births	O
.	O

Conversely	B
,	O
the	O
two	O
studies	O
by	O
Oken	O
et	O
al	O
.	O

It	O
would	O
not	O
be	O
possible	O
however	O
to	O
relate	O
such	O
levels	O
to	O
prenatal	O
exposure	O
.	O

Results	O
Approximately	O
5	O
.	O
3	O
%	O
of	O
the	O
study	O
cohort	O
developed	O
gestational	O
diabetes	O
mellitus	O
(	O
68	O
of	O
1	O
,	O
290	O
).	O

Mean	O
LINE	O
-	O
1	O
and	O
AluYb8	O
methylation	O
levels	O
were	O
also	O
found	O
to	O
be	O
weakly	O
to	O
moderately	O
correlated	O
,	O
with	O
a	O
Pearson	O
correlation	O
of	O
0	O
.	O
29	O
[	O
95	O
%	O
confidence	O
interval	O
(	O
CI	O
):	O
0	O
.	O
20	O
,	O
0	O
.	O
38	O
].	O

Investigation	O
of	O
the	O
vitamin	O
D	O
nutritional	O
status	O
in	O
women	O
with	O
gestational	O
diabetes	O
mellitus	O
in	O
Beijing	O
Abstract	O
Background	O
Vitamin	O
D	O
deficiency	O
is	O
a	O
common	O
issue	O
,	O
which	O
has	O
relation	O
with	O
GDM	O
,	O
during	O
the	O
pregnant	O
period	O
.	O

Moreover	O
,	O
the	O
outcomes	O
of	O
the	O
present	O
study	O
enhance	O
the	O
importance	O
of	O
the	O
periconceptional	O
period	O
as	O
well	O
as	O
the	O
role	O
of	O
maternal	O
diet	O
in	O
the	O
early	O
life	O
programming	O
,	O
due	O
to	O
the	O
fact	O
that	O
the	O
maternal	O
undernutrition	O
was	O
implemented	O
before	O
mating	O
and	O
offspring	O
were	O
raised	O
in	O
an	O
ad	O
libitum	O
standard	O
feeding	O
.	O

c	O
Linear	O
model	O
associations	O
between	O
maternal	O
aMED	O
score	O
and	O
relative	O
abundance	O
of	O
infant	O
stool	O
OTUs	O
.	O

PRECIS	O
:	O
We	O
measured	O
the	O
serum	O
visfatin	O
level	O
in	O
pregnancy	O
,	O
and	O
assess	O
its	O
relationship	O
with	O
the	O
children	O
’	O
s	O
anthropometric	O
markers	O
,	O
to	O
determine	O
if	B
it	O
can	O
be	O
used	O
as	O
biomarker	O
.	O

Physical	O
Examination	O
Physical	O
examination	O
revealed	O
an	O
overweight	O
female	O
appearing	O
her	O
stated	O
age	O
of	O
41	O
years	O
in	O
moderate	O
distress	O
secondary	O
to	O
chest	O
pain	O
and	O
nausea	O
.	O

Two	O
weeks	O
before	O
mating	O
female	O
rats	O
were	O
exposed	O
to	O
20	O
%	O
caloric	O
restriction	O
up	O
to	O
the	O
gestational	O
day	O
20	O
(	O
GD20	O
).	O

Nimitphong	O
et	O
al	O
.	O

Briefly	O
,	O
vitamin	O
D	O
concentrations	O
were	O
standardized	O
by	O
taking	O
the	O
difference	O
of	O
25	O
(	O
OH	O
)	O
D	O
concentration	O
to	O
the	O
average	O
25	O
(	O
OH	O
)	O
D	O
concentration	O
of	O
the	O
corresponding	O
month	O
.	O

Nutritional	O
knowledge	O
as	O
a	O
determinant	O
of	O
vitamin	O
and	O
mineral	O
supplementation	O
during	O
pregnancy	O
Abstract	O
Background	O
Pregnancy	O
is	O
a	O
critical	O
period	O
for	O
both	O
woman	O
and	O
baby	O
from	O
a	O
nutritional	O
perspective	O
.	O

This	O
study	O
is	O
one	O
of	O
the	O
first	O
to	O
prospectively	O
examine	O
impacts	O
of	O
prenatal	O
diet	O
,	O
physical	O
activity	O
,	O
and	O
psychosocial	O
exposures	O
on	O
offspring	O
weight	O
outcomes	O
in	O
a	O
diverse	O
sample	O
.	O

Both	O
hypotheses	B
can	O
be	O
valid	O
and	O
coexist	O
,	O
and	O
the	O
second	O
(	O
foetal	O
-	O
cell	O
carcinogenesis	O
)	O
could	O
explain	O
some	O
cases	O
of	O
unusual	O
,	O
rapidly	O
growing	O
DTC	O
.	O

adjusted	O
for	O
paternal	O
IQ	O
but	O
not	O
the	O
home	O
environment	O
[	O
22	O
,	O
23	O
].	O

In	O
the	O
same	O
period	O
881	O
probe	O
-	O
sets	O
exhibited	O
ontogenetic	O
regulation	O
that	O
was	O
specific	O
to	O
LP	O
offspring	O
.	O

Extending	O
the	O
time	O
between	O
two	O
consecutive	O
episodes	O
of	O
pneumonia	O
to	O
30	O
days	O
to	O
define	O
a	O
new	O
repeat	O
episode	O
of	O
pneumonia	O
(	O
used	O
by	O
the	O
WHO	O
Vaccine	O
Trials	O
group	O
),	O
19gave	O
similar	O
results	O
(	O
data	O
not	O
shown	O
).	O

They	O
also	O
suggested	O
that	O
animals	O
deposit	O
fat	O
in	O
the	O
winter	O
to	O
provide	O
insulation	O
for	O
the	O
body	O
under	O
cold	O
stress	O
.	O

For	O
62	O
.	O
0	O
%	O
of	O
them	O
the	O
multivitamin	O
contained	O
vitamin	O
D	O
.	O
In	O
the	O
first	O
and	O
third	O
trimester	O
of	O
pregnancy	O
the	O
percentage	O
of	O
women	O
taking	O
a	O
multivitamin	O
containing	O
vitamin	O
D	O
was	O
52	O
.	O
6	O
%	O
and	O
72	O
.	O
3	O
%	O
respectively	O
.	O

The	O
dams	O
were	O
limited	O
in	O
their	O
feed	O
to	O
maintain	O
similar	O
energy	O
intake	O
among	O
the	O
groups	O
.	O

OTUs	O
classified	O
to	O
the	O
genus	O
Streptococcus	O
including	O
the	O
species	O
Streptococcus	O
agalactiae	O
were	O
positively	O
associated	O
with	O
maternal	O
fish	O
and	O
seafood	O
intake	O
,	O
while	O
OTUs	O
classified	O
to	O
the	O
species	O
Bacteroides	O
uniformis	O
were	O
negatively	O
associated	O
(	O
Additional	O
file	O
1	O
:	O
Table	O
S2c	O
).	O

It	O
has	O
long	O
been	O
proposed	O
that	O
the	O
mother	O
should	O
avoid	O
such	O
foods	O
containing	O
potential	O
allergens	O
during	O
pregnancy	O
and	O
lactation	O
to	O
prevent	O
food	O
sensitization	O
in	O
the	O
child	O
.	O

Methods	O
Study	O
population	O
and	O
setting	O
This	O
preliminary	O
(	O
pilot	O
)	O
study	O
is	O
based	O
on	O
data	O
collected	O
from	O
a	O
cohort	O
of	O
women	O
attending	O
prenatal	O
care	O
clinics	O
affiliated	O
with	O
Swedish	O
Medical	O
Center	O
in	O
Seattle	O
,	O
Washington	O
.	O

;	O
P	O
=	O
0	O
.	O
0001	O
)	O
and	O
at	O
>	O
90th	O
percentile	O
at	O
birth	O
(	O
19	O
.	O
6	O
%	O
versus	O
7	O
.	O
1	O
%;	O
P	O
=	O
.	O
001	O
;	O
Table	O
1	O
).	O

Our	O
secondary	O
hypotheses	B
were	O
that	O
supplementation	O
would	O
reduce	O
all	O
pneumonias	O
(	O
radiologically	O
confirmed	O
or	O
clinically	O
defined	O
),	O
repeat	O
episodes	O
of	O
pneumonia	O
,	O
hospital	O
admissions	O
,	O
and	O
all	O
cause	O
mortality	O
.	O

Other	O
measures	O
of	O
neurodevelopment	O
not	O
significant	O
in	O
either	O
direction	O
.	O
QualityNeutralPositivePositiveNeutral	O
Studies	O
were	O
heterogeneous	O
in	O
methodology	O
in	O
regard	O
to	O
the	O
covariates	O
,	O
neurological	O
assessment	O
tools	O
,	O
length	O
of	O
follow	O
up	O
statistical	O
analyses	O
.	O

Obviously	B
,	O
at	O
least	O
a	O
part	O
of	O
the	O
innate	O
immune	O
system	O
is	O
impaired	O
when	O
LP	O
offspring	O
is	O
faced	O
with	O
a	O
pre	O
-	O
biotical	O
stress	O
like	O
weaning	O
.	O

Therefore	O
,	O
the	O
up	O
-	O
regulation	O
of	O
'	O
AMPK	O
signaling	O
'	O
in	O
developmental	O
periods	O
I	O
,	O
II	O
and	O
III	O
in	O
AP	O
offspring	O
accounts	O
for	O
metabolic	O
health	O
in	O
AP	O
offspring	O
,	O
but	O
not	O
in	O
LP	O
offspring	O
.	O

Lindberg	O
et	O
al	O
[	O
37	O
],	O
in	O
their	O
cross	O
sectional	O
study	O
of	O
6	O
,	O
799	O
Swedish	O
women	O
,	O
for	O
instance	O
,	O
reported	O
that	O
self	O
-	O
reported	O
snoring	O
and	O
excessive	O
daytime	O
sleepiness	O
was	O
an	O
independent	O
risk	O
factor	O
for	O
type	O
2	O
diabetes	O
(	O
OR	O
=	O
1	O
.	O
82	O
;	O
95	O
%	O
CI	O
0	O
.	O
97	O
-	O
3	O
.	O
43	O
).	O

Folate	O
Concentration	O
Analysis	O
Plasma	O
and	O
brain	O
folate	O
concentrations	O
were	O
determined	O
by	O
the	O
microbiological	O
microtiter	O
plate	O
assay	O
using	O
Lactobacillus	O
casei	O
.	O
16	O
,	O
17	O
Hypothalamic	O
Global	O
DNA	O
Methylation	O
Analysis	O
DNA	O
was	O
isolated	O
using	O
the	O
protocol	O
outlined	O
by	O
the	O
DNeasy	O
Blood	O
and	O
Tissue	O
Kit	O
(	O
Qiagen	O
Tech	O
.,	O
Mississauga	O
,	O
ON	O
,	O
Canada	O
).	O

Statistical	O
analysis	O
Concentrations	O
of	O
25OHD	O
at	O
T1	O
and	O
T3	O
were	O
used	O
as	O
categorical	O
variables	O
,	O
grouped	O
into	O
25OHD	O
<	O
30	O
(	O
used	O
as	O
reference	O
category	O
),	O
30	O
–	O
49	O
.	O
9	O
,	O
50	O
–	O
74	O
.	O
9	O
,	O
75	O
–	O
99	O
.	O
9	O
and	O
≥	O
100	O
nmol	O
/	O
L	O
.	O

This	O
measure	O
is	O
widely	O
used	O
in	O
South	O
Africa	O
to	O
describe	O
the	O
socio	O
-	O
economic	O
status	O
of	O
the	O
population	O
[	O
33	O
].	O

Reactive	O
oxygen	O
species	O
are	O
also	O
proposed	O
to	O
stimulate	O
the	O
production	O
of	O
alpha	O
-	O
ketoglutarate	O
,	O
a	O
co	O
-	O
substrate	O
for	O
TETs	O
and	O
one	O
of	O
the	O
two	O
main	O
classes	O
of	O
histone	O
demethylases	O
(	O
Chervona	O
&	O
Costa2012	O
;	O
Ruiz	O
-	O
Hernandez	O
et	O
al	O
.	O
2015	O
).	O

[	O
48	O
],	O
which	O
has	O
been	O
validated	O
against	O
weighed	O
dietary	O
records	O
and	O
modified	O
in	O
the	O
light	O
of	O
a	O
more	O
recent	O
weighed	O
dietary	O
survey	O
[	O
13	O
].	O

We	O
found	O
maternal	O
fish	O
and	O
seafood	O
consumption	O
to	O
be	O
positively	O
related	O
to	O
OTUs	O
in	O
the	O
genus	O
Streptococcus	O
in	O
the	O
infant	O
gut	O
,	O
which	O
included	O
the	O
species	O
Streptococcus	O
agalactiae	O
,	O
or	O
Group	O
B	O
Streptococcus	O
.	O

The	O
results	O
of	O
this	O
study	O
to	O
address	O
these	O
hypotheses	O
are	O
presented	O
here	O
.	O

Maternal	O
allergy	O
assessment	O
The	O
International	O
Study	O
for	O
Asthma	O
and	O
Allergies	O
in	O
Childhood	O
(	O
ISAAC	O
)	O
questionnaire	O
[	O
48	O
]	O
is	O
used	O
to	O
assess	O
allergy	O
symptoms	O
in	O
maternal	O
participants	O
at	O
phases	O
1	O
to	O
3	O
during	O
pregnancy	O
,	O
and	O
7	O
postnatally	O
.	O

[	O
25	O
]	O
may	O
have	O
detected	O
a	O
benefit	O
had	O
fish	O
been	O
considered	O
separately	O
from	O
total	O
seafood	O
.	O

Other	B
