TOKEN	PREDICTED
-	O
up	O
assessment	O
at	O
6	O
-	O
months	O
of	O
age	O
was	O
predetermined	O
by	O
the	O
LIMIT	O
trial	O
,	O
which	O
was	O
powered	O
on	O
the	O
primary	O
outcome	O
of	O
large	O
for	O
gestational	O
age	O
,	O
with	O
2212	O
women	O
randomised	O
[	O
22	O
].	O

Data	O
will	O
be	O
analysed	O
prospectively	O
to	O
determine	O
associations	O
between	O
variables	O
at	O
different	O
time	O
points	O
(	O
longitudinally	O
)	O
by	O
using	O
appropriate	O
statistical	O
methods	O
(	O
e	O
.	O
g	O
.	O

(	O
2016	O
),	O
could	O
impair	O
the	O
sympathetic	O
neurotransmission	O
and	O
hormones	O
involved	O
in	O
energy	O
metabolism	O
(	O
Di	O
Marzo	O
et	O
al	O
.,	O
2001	O
;	O
Keimpema	O
et	O
al	O
.,	O
2013	O
,	O
2014	O
;	O
Cristino	O
et	O
al	O
.,	O
2014	O
).	O

For	O
instance	O
,	O
the	O
Mediterranean	O
diet	O
during	O
pregnancy	O
has	O
been	O
associated	O
with	O
a	O
reduced	O
risk	O
of	O
both	O
persistent	O
and	O
atopic	O
wheeze	O
and	O
atopy	O
in	O
children	O
at	O
6	O
.	O
5	O
years	O
old	O
[	O
1	O
,	O
2	O
].	O

In	O
another	O
study	O
,	O
the	O
cold	O
-	O
induced	O
increase	O
in	O
thermogenesis	O
was	O
accompanied	O
by	O
a	O
decrease	O
in	O
body	O
weight	O
,	O
mainly	O
affecting	O
the	O
fat	O
mass	O
compartment	O
(	O
Yoneshiro	O
et	O
al	O
.,	O
2013	O
).	O

The	O
male	O
pups	O
were	O
weaned	O
on	O
postnatal	O
day	O
21	O
and	O
housed	O
in	O
groups	O
of	O
3	O
–	O
6	O
.	O

This	O
hospital	O
performs	O
approximately	O
85	O
%	O
of	O
all	O
obstetrical	O
deliveries	O
in	O
Providence	O
County	O
(	O
the	O
largest	O
population	O
center	O
in	O
Rhode	O
Island	O
)	O
and	O
approximately	O
74	O
%	O
of	O
all	O
deliveries	O
in	O
Rhode	O
Island	O
.	O

However	O
,	O
the	O
previous	O
study	O
was	O
based	O
on	O
cortical	O
and	O
hippocampal	O
tissue	O
from	O
adult	O
female	O
animals	O
,	O
whereas	O
the	O
current	O
study	O
was	O
based	O
on	O
tissue	O
from	O
the	O
nucleus	O
accumbens	O
in	O
adult	O
male	O
animals	O
.	O

Cocaine	O
has	O
been	O
associated	O
with	O
an	O
increase	O
in	O
the	O
onset	O
of	O
neurodevelopmental	O
abnormalities	O
,	O
but	O
the	O
direct	O
influence	O
on	O
autism	O
development	O
is	O
still	O
lacking	O
.	O

She	O
described	O
the	O
pain	O
as	O
continuous	O
,	O
10	O
/	O
10	O
in	O
severity	O
,	O
worsened	O
with	O
movement	O
and	O
breathing	O
,	O
and	O
relieved	O
by	O
nothing	O
.	O

2009	O
).	O

Finally	O
,	O
136	O
participants	O
completed	O
the	O
EPDS	O
at	O
4	O
and	O
8	O
weeks	O
postpartum	O
.	O

Although	O
an	O
assessment	O
was	O
conducted	O
at	O
6	O
months	O
post	O
-	O
partum	O
involving	O
66	O
%	O
of	O
participants	O
[	O
18	O
],	O
there	O
have	O
been	O
no	O
early	O
infant	O
outcomes	O
reported	O
to	O
date	O
.	O

There	O
were	O
significant	O
effect	O
of	O
both	O
diet	O
and	O
time	O
,	O
but	O
no	O
interaction	O
between	O
them	O
on	O
food	O
intake	O
and	O
weight	O
gain	O
,	O
suggesting	O
that	O
vitamin	O
diets	O
strongly	O
alter	O
the	O
phenotype	O
of	O
mature	O
offspring	O
independent	O
of	O
time	O
.	O

Sleep	O
was	O
assessed	O
using	O
the	O
General	O
Sleep	O
Disturbance	O
questionnaire	O
[	O
30	O
].	O

Results	O
Both	O
phases	O
only	O
ran	O
for	O
7	O
months	O
;	O
integration	O
required	O
4	O
months	O
.	O

Phase	O
3	O
data	O
are	O
collected	O
at	O
36	O
weeks	O
’	O
gestation	O
(	O
window	O
±	O
12	O
days	O
).	O

However	O
,	O
until	O
their	O
safety	O
in	O
pregnancy	O
can	O
be	O
clearly	O
established	O
,	O
the	O
initiation	O
of	O
long	O
-	O
acting	O
insulin	O
analog	O
therapy	O
in	O
women	O
with	O
GDM	O
cannot	B
be	I
recommended	O
.	O

SIRTs	O
have	O
an	O
important	O
role	O
in	O
the	O
process	O
of	O
synapse	O
promotion	O
and	O
modulation	O
of	O
their	O
strength	O
,	O
which	O
is	O
important	O
for	O
memory	O
formation	O
.	O

Introduction	O
Obesity	O
,	O
well	O
known	O
to	O
be	O
associated	O
with	O
a	O
number	O
of	O
comorbidities	O
,	O
including	O
insulin	O
resistance	O
and	O
type	O
2	O
diabetes	O
,	O
has	O
become	O
a	O
major	O
public	O
health	O
problem	O
in	O
recent	O
decades	O
,	O
and	O
has	O
reached	O
epidemic	O
proportions	O
,	O
not	O
only	O
in	O
high	O
-	O
income	O
countries	O
,	O
but	O
also	O
in	O
most	O
middle	O
-	O
income	O
societies	O
.	O

Bonferroni	O
analysis	O
indicated	O
that	O
RC	O
females	O
presented	O
a	O
significant	O
decrease	O
in	O
the	O
gene	O
expression	O
of	O
Acaca	O
,	O
Fasn	O
,	O
Cpt1a	O
,	O
Acox1	O
,	O
Insig1	O
,	O
and	O
Hmgcr	O
in	O
liver	O
,	O
and	O
Scd1	O
in	O
PAT	O
compared	O
to	O
that	O
of	O
CC	O
ones	O
(	O
Figures5A	O
–	O
C	O
).	O

PubMed	O
Central	O
:	O

The	O
classification	O
of	O
women	O
into	O
three	O
groups	O
with	O
different	O
levels	O
of	O
symptoms	O
(	O
low	O
,	O
middle	O
and	O
high	O
)	O
was	O
based	O
on	O
predefined	O
,	O
but	O
arbitrary	O
cut	O
-	O
offs	O
from	O
the	O
self	O
-	O
reported	O
answers	O
to	O
the	O
CAPE	O
questionnaire	O
.	O

Therefore	O
,	O
pregnancy	O
following	O
thyroid	O
cancer	O
is	O
not	O
infrequent	O
,	O
and	O
about	O
10	O
%	O
of	O
thyroid	O
cancers	O
occurring	O
during	O
the	O
reproductive	O
years	O
are	O
diagnosed	O
during	O
pregnancy	O
or	O
in	O
the	O
early	O
post	O
-	O
partum	O
period	O
.	O

Maternal	O
dietary	O
risk	O
factors	O
in	O
childhood	O
acute	O
lymphoblastic	O
leukemia	O
(	O
United	O
States	O
).	O

For	O
other	O
abbreviations	O
,	O
see	O
text	O
.	O

Undernourishment	O
in	O
utero	O
can	O
stress	O
the	O
foetus	O
in	O
ways	O
that	O
permanently	O
affect	O
physiological	O
growth	O
and	O
development	O
,	O
and	O
can	O
be	O
described	O
as	O
a	O
reprogramming	O
of	O
the	O
foetus	O
’	O
s	O
developing	O
phenotype	O
[	O
4	O
].	O

BMI	O
,	O
defined	O
as	O
weight	O
in	O
kilograms	O
divided	O
by	O
height	O
in	O
meters	O
squared	O
,	O
was	O
calculated	O
.	O

Using	O
a	O
new	O
assessment	O
technique	O
,	O
we	O
investigated	O
Vitamin	O
D	O
nutritional	O
status	O
among	O
outpatients	O
with	O
GDM	O
in	O
our	O
hospital	O
,	O
and	O
analyzed	O
Vitamin	O
D	O
sources	O
and	O
its	O
association	O
with	O
dietary	O
pattern	O
.	O

These	O
studies	O
can	O
be	O
ranked	O
into	O
categories	O
that	O
demonstrate	O
(	O
1	O
)	O
associations	O
between	O
environmental	O
exposure	O
(	O
s	O
),	O
global	O
epigenetic	O
change	O
(	O
s	O
)	O
and	O
adverse	O
phenotype	O
(	O
s	O
);	O
(	O
2	O
)	O
associations	O
between	O
environmental	O
exposure	O
(	O
s	O
),	O
specific	O
epigenetic	O
changes	O
(	O
s	O
)	O
and	O
adverse	O
phenotypes	O
(	O
s	O
)	O
(	O
including	O
further	O
subcategories	O
,	O
such	O
as	O
size	O
and	O
nature	O
of	O
cohort	O
,	O
type	O
of	O
sample	O
analyzed	O
,	O
use	O
of	O
case	O
controls	O
,	O
dose	O
-	O
and	O
/	O
or	O
time	O
-	O
dependent	O
changes	O
,	O
single	O
changes	O
within	O
relevant	O
biological	O
pathways	O
,	O
multiple	O
changes	O
within	O
the	O
same	O
biological	O
pathway	O
,	O
correlation	O
of	O
changes	O
with	O
gene	O
expression	O
at	O
mRNA	O
and	O
/	O
or	O
protein	O
level	O
,	O
use	O
of	O
additional	O
mechanistically	O
relevant	O
controls	O
,	O
robust	O
statistical	O
analysis	O
,	O
validation	O
in	O
independent	O
cohorts	O
);	O
or	O
(	O
3	O
)	O
associations	O
between	O
environmental	O
exposure	O
(	O
s	O
),	O
specific	O
epigenetic	O
changes	O
(	O
s	O
)	O
and	O
adverse	O
phenotypes	O
(	O
s	O
)	O
that	O
were	O
confirmed	O
in	O
a	O
relevant	O
in	O
vivo	O
and	O
/	O
or	O
in	O
vitro	O
system	O
.	O

In	O
animal	O
models	O
,	O
prenatal	O
exposures	O
to	O
overnutrition	O
,	O
high	O
-	O
fat	O
and	O
high	O
-	O
protein	O
diets	O
,	O
“	O
junk	O
”	O
food	O
,	O
and	O
stress	O
have	O
been	O
linked	O
with	O
greater	O
adiposity	O
in	O
offspring	O
[	O
10	O
–	O
12	O
].	O

Dermatologists	O
should	O
be	O
aware	O
of	O
the	O
distinguishing	O
features	O
of	O
scattered	O
bone	O
formation	O
and	O
diffuse	O
capillary	O
proliferation	O
of	O
AAOC	O
rather	O
than	O
the	O
lobular	O
aggregates	O
in	O
PG	O
.	O

Several	O
studies	O
have	O
shown	O
that	O
fetal	O
nutritional	O
programming	O
affects	O
growth	O
and	O
/	O
or	O
beef	O
quality	O
,	O
including	O
marbling	O
.	O

Caption	O
(	O
TABLE	O
-	O
WRAP	O
):	O
TABLE	O
2	O
Adjusted	O
relative	O
risks	O
(	O
aRR	O
)	O
of	O
pregnancy	O
complications	O
from	O
any	O
complication	O
,	O
preeclampsia	O
(	O
PE	O
),	O
gestational	O
hypertension	O
(	O
GH	O
),	O
gestational	O
diabetes	O
mellitus	O
(	O
GDM	O
),	O
spontaneous	O
preterm	O
birth	O
(	O
sPTB	O
)	O
and	O
small	O
-	O
for	O
-	O
gestational	O
age	O
(	O
SGA	O
)	O
according	O
to	O
vitamin	O
D	O
status	O
categorised	O
based	O
on	O
standardised	O
quartiles	O
and	O
clinical	O
definitions	O
of	O
vitamin	O
D	O
statusPregnancy	O
ComplicationsAll	O
womenAny	O
ComplicationPEGHGDMsPTBSGA	O
n	O
(%)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
n	O
(%)	O
aRR	O
*(	O
95	O
%	O
CI	O
)	O
Standardised	O
Quartiles	O
**	O
Low711	O
(	O
25	O
)	O
328	O
(	O
46	O
)	O
0	O
.	O
95	O
(	O
0	O
.	O
85	O
,	O
1	O
.	O
07	O
)	O
46	O
(	O
6	O
)	O
1	O
.	O
02	O
(	O
0	O
.	O
66	O
,	O
1	O
.	O
57	O
))	O
57	O
(	O
8	O
)	O
0	O
.	O
97	O
(	O
0	O
.	O
67	O
,	O
1	O
.	O
42	O
)	O
28	O
(	O
4	O
)	O
0	O
.	O
79	O
(	O
0	O
.	O
47	O
,	O
1	O
.	O
30	O
)	O
36	O
(	O
5	O
)	O
0	O
.	O
83	O
(	O
0	O
.	O
54	O
,	O
1	O
.	O
29	O
)	O
84	O
(	O
12	O
)	O
1	O
.	O
02	O
(	O
0	O
.	O
75	O
,	O
1	O
.	O
39	O
)	O
Low	O
-	O
Moderate755	O
(	O
27	O
)	O
318	O
(	O
42	O
)	O
1	O
.	O
00	O
(	O
0	O
.	O
90	O
,	O
1	O
.	O
12	O
)	O
42	O
(	O
6	O
)	O
1	O
.	O
07	O
(	O
0	O
.	O
69	O
,	O
1	O
.	O
64	O
)	O
65	O
(	O
9	O
)	O
1	O
.	O
06	O
(	O
0	O
.	O
74	O
,	O
1	O
.	O
52	O
)	O
25	O
(	O
3	O
)	O
0	O
.	O
67	O
(	O
0	O
.	O
39	O
,	O
1	O
.	O
16	O
)	O
33	O
(	O
4	O
)	O
0	O
.	O
87	O
(	O
0	O
.	O
56	O
,	O
1	O
.	O
3572	O
(	O
10	O
)	O
0	O
.	O
98	O
(	O
0	O
.	O
73	O
,	O
1	O
.	O
32	O
)	O
Moderate	O
-	O
High702	O
(	O
25	O
)	O
309	O
(	O
44	O
)	O
1	O
.	O
0	O
†	O
37	O
(	O
5	O
)	O
1	O
.	O
0	O
†	O
50	O
(	O
7	O
)	O
1	O
.	O
0	O
†	O
28	O
(	O
4	O
)	O
1	O
.	O
0	O
†	O
39	O
(	O
6	O
)	O
1	O
.	O
0	O
†	O
81	O
(	O
12	O
)	O
1	O
.	O
0	O
†	O
High630	O
(	O
23	O
)	O
258	O
(	O
41	O
)	O
0	O
.	O
93	O
(	O
0	O
.	O
82	O
,	O
1	O
.	O
06	O
)†	O
35	O
(	O
6	O
)	O
1	O
.	O
24	O
(	O
0	O
.	O
78	O
,	O
1	O
.	O
96	O
)	O
40	O
(	O
6	O
)	O
0	O
.	O
87	O
(	O
0	O
.	O
58	O
,	O
1	O
.	O
30	O
)	O
10	O
(	O
2	O
)	O
0	O
.	O
47	O
(	O
0	O
.	O
23	O
,	O
0	O
.	O
96	O
)	O
30	O
(	O
5	O
)	O
0	O
.	O
77	O
(	O
0	O
.	O
48	O
,	O
1	O
.	O
25	O
)	O
60	O
(	O
10	O
)	O
0	O
.	O
80	O
(	O
0	O
.	O
57	O
,	O
1	O
.	O
11	O
)	O
Vitamin	O
D	O
Status	O
<	O
25	O
nmol	O
/	O
L99	O
(	O
4	O
)	O
51	O
(	O
52	O
)	O
1	O
.	O
10	O
(	O
0	O
.	O
89	O
,	O
1	O
.	O
36	O
)	O
8	O
(	O
8	O
)	O
1	O
.	O
44	O
(	O
0	O
.	O
68	O
,	O
3	O
.	O
03	O
))	O
6	O
(	O
6	O
)	O
0	O
.	O
70	O
(	O
0	O
.	O
32	O
,	O
1	O
.	O
52	O
)	O
5	O
(	O
5	O
)	O
0	O
.	O
98	O
(	O
0	O
.	O
38	O
,	O
2	O
.	O
52	O
)	O
7	O
(	O
7	O
)	O
1	O
.	O
44	O
(	O
0	O
.	O
68	O
,	O
3	O
.	O
04	O
)	O
13	O
(	O
13	O
)	O
1	O
.	O
15	O
(	O
0	O
.	O
66	O
,	O
2	O
.	O
01	O
)	O
25	O
-	O
50	O
nmol	O
/	O
L673	O
(	O
24	O
)	O
301	O
(	O
45	O
)	O
0	O
.	O
93	O
(	O
0	O
.	O
83	O
,	O
1	O
.	O
03	O
)	O
45	O
(	O
7	O
)	O
1	O
.	O
18	O
(	O
0	O
.	O
80	O
,	O
1	O
.	O
75	O
)	O
59	O
(	O
9	O
)	O
0	O
.	O
97	O
(	O
0	O
.	O
71	O
,	O
1	O
.	O
34	O
)	O
26	O
(	O
4	O
)	O
0	O
.	O
89	O
(	O
0	O
.	O
54	O
,	O
1	O
.	O
47	O
)	O
29	O
(	O
4	O
)	O
0	O
.	O
75	O
(	O
0	O
.	O
48	O
,	O
1	O
.	O
16	O
)	O
74	O
(	O
11	O
)	O
0	O
.	O
93	O
(	O
0	O
.	O
69	O
,	O
1	O
.	O
24	O
)	O
>	O
50	O
-	O
75	O
nmol	O
/	O
L928	O
(	O
33	O
)	O
428	O
(	O
46	O
)	O
1	O
.	O
0	O
†	O
48	O
(	O
