TOKEN	TRUE	PREDICTED
2012	O	O
).	O	O

All	O	O
statistical	O	O
analyses	O	O
were	O	O
carried	O	O
out	O	O
using	O	O
Stata	O	O
version	O	O
12	O	O
.	O	O
1	O	O
(	O	O
StataCorp	O	O
,	O	O
College	O	O
Station	O	O
,	O	O
TX	O	O
,	O	O
USA	O	O
).	O	O

Study	O	O
eligibility	O	O
criteria	O	O
for	O	O
mothers	O	O
included	O	O
healthy	O	O
mothers	O	O
ranging	O	O
from	O	O
18	O	O
to	O	O
40	O	O
years	O	O
of	O	O
age	O	O
,	O	O
with	O	O
no	O	O
history	O	O
of	O	O
gestational	O	O
diabetes	O	O
,	O	O
psychological	O	O
disorders	O	O
,	O	O
or	O	O
genetic	O	O
disorders	O	O
.	O	O

In	O	O
total	O	O
,	O	O
18	O	O
of	O	O
the	O	O
40	O	O
studies	O	O
shown	O	O
inTable	O	O
2validated	O	O
loss	O	O
of	O	O
both	O	O
epigenetic	O	O
change	O	O
(	O	O
s	O	O
)	O	O
and	O	O
adverse	O	O
effect	B	B
(	O	O
s	O	O
)	O	O
following	O	O
appropriate	O	O
inhibition	O	O
,	O	O
treatment	O	O
or	O	O
knock	O	O
out	O	O
/	O	O
down	O	O
;	O	O
thereby	O	O
demonstrating	O	O
a	O	O
definitive	O	O
causal	O	O
link	B	B
between	O	O
exposure	O	O
(	O	O
largely	O	O
high	O	O
dose	O	O
)	O	O
to	O	O
BPA	O	O
,	O	O
formaldehyde	O	O
,	O	O
cadmium	O	O
,	O	O
methylmercury	O	O
,	O	O
2	O	O
,	O	O
3	O	O
,	O	O
7	O	O
,	O	O
8	O	O
-	O	O
tetra	O	O
-	O	O
chloro	O	O
-	O	O
dibenzo	O	O
-	O	O
p	O	O
-	O	O
dioxin	O	O
(	O	O
TCDD	O	O
),	O	O
urethane	O	O
,	O	O
vinyl	O	O
carbamate	O	O
,	O	O
alcohol	O	O
,	O	O
caffeine	O	O
,	O	O
overnutrition	O	O
,	O	O
cigarette	O	O
smoke	O	O
,	O	O
nicotine	O	O
or	O	O
4	O	O
-(	O	O
methyl	O	O
-	O	O
nitrosamino	O	O
)-	O	O
1	O	O
-(	O	O
3	O	O
-	O	O
pyridyl	O	O
)-	O	O
1	O	O
-	O	O
butanone	O	O
(	O	O
NNK	O	O
),	O	O
epigenetic	O	O
changes	O	O
and	O	O
adverse	O	O
phenotypes	O	O
.	O	O

Respondents	O	O
of	O	O
low	O	O
educational	O	O
level	O	O
tend	B	B
to	O	O
be	O	O
very	O	O
satisfied	O	O
with	O	O
the	O	O
personnel	O	O
'	O	O
s	O	O
competence	O	O
and	O	O
they	O	O
also	O	O
rated	O	O
the	O	O
health	O	O
talks	O	O
as	O	O
very	O	O
satisfactory	O	O
,	O	O
in	O	O
marked	O	O
contrast	O	O
to	O	O
those	O	O
of	O	O
a	O	O
higher	O	O
educational	O	O
level	O	O
who	O	O
were	O	O
much	O	O
more	O	O
likely	O	O
not	O	O
to	O	O
be	O	O
satisfied	O	O
with	O	O
the	O	O
health	O	O
talks	O	O
.	O	O

Only	O	O
AluYb8	O	O
methylation	O	O
levels	O	O
differed	O	O
by	O	O
infant	O	O
sex	O	O
(	O	O
p	O	O
=	O	O
0	O	O
.	O	O
04	O	O
),	O	O
with	O	O
male	O	O
infants	O	O
having	O	O
slightly	O	O
higher	O	O
mean	O	O
AluYb8	O	O
methylation	O	O
(	O	O
mean	O	O
±	O	O
SD	O	O
=	O	O
65	O	O
.	O	O
3	O	O
±	O	O
3	O	O
.	O	O
3	O	O
)	O	O
than	O	O
did	O	O
female	O	O
infants	O	O
(	O	O
64	O	O
.	O	O
6	O	O
±	O	O
3	O	O
.	O	O
3	O	O
).	O	O

Caption	O	O
(	O	O
FIG	O	O
):	O	O
FIGURE	O	O
3	O	O
Experimental	O	O
design	O	O
.	O	O

Although	O	O
potentially	O	O
toxic	O	O
at	O	O
high	O	O
doses	O	O
,	O	O
these	O	O
glycosides	O	O
are	O	O
used	O	O
to	O	O
treat	O	O
congestive	O	O
heart	O	O
failure	O	O
.	O	O

Results	O	O
We	O	O
found	O	O
that	O	O
48	O	O
.	O	O
0	O	O
%	O	O
of	O	O
participants	O	O
used	O	O
folic	O	O
acid	O	O
,	O	O
45	O	O
.	O	O
3	O	O
%	O	O
used	O	O
iron	O	O
supplements	O	O
and	O	O
68	O	O
.	O	O
0	O	O
%	O	O
used	O	O
multivitamins	O	O
during	O	O
pregnancy	O	O
(	O	O
Table	O	O
1	O	O
).	O	O

For	O	O
sensitivity	O	O
,	O	O
we	O	O
repeated	O	O
analyses	O	O
(	O	O
1	O	O
)	O	O
excluding	O	O
infants	O	O
with	O	O
possible	O	O
antibiotic	O	O
exposure	O	O
(	O	O
nvaginal	O	O
=	O	O
3	O	O
,	O	O
nCesarean	O	O
=	O	O
2	O	O
)	O	O
and	O	O
those	O	O
with	O	O
missing	O	O
antibiotic	O	O
exposure	O	O
information	O	O
(	O	O
nvaginal	O	O
=	O	O
3	O	O
,	O	O
nCesarean	O	O
=	O	O
2	O	O
)	O	O
and	O	O
(	O	O
2	O	O
)	O	O
excluding	O	O
all	O	O
infants	O	O
delivered	O	O
before	O	O
37	O	O
weeks	O	O
gestation	O	O
(	O	O
n	O	O
=	O	O
8	O	O
),	O	O
reported	O	O
in	O	O
the	O	O
supplemental	O	O
information	O	O
.	O	O

Other	O	O
studies	O	O
show	O	O
that	O	O
factors	O	O
associated	B	B
with	O	O
multivitamin	O	O
supplementation	O	O
during	O	O
pregnancy	O	O
are	O	O
schooling	O	O
level	O	O
[	O	O
15	O	O
,	O	O
40	O	O
]	O	O
and	O	O
age	O	O
[	O	O
28	O	O
].	O	O

Pregnancy	O	O
itself	O	O
may	O	O
also	O	O
affect	B	B
the	O	O
course	O	O
of	O	O
asthma	O	O
and	O	O
other	O	O
diseases	O	O
[	O	O
10	O	O
].	O	O

The	O	O
study	O	O
inclusion	O	O
criteria	O	O
were	O	O
age	O	O
18	O	O
-	O	O
40	O	O
years	O	O
,	O	O
singleton	O	O
pregnancy	O	O
,	O	O
no	O	O
systemic	O	O
diseases	O	O
such	O	O
as	O	O
lupus	O	O
and	O	O
diabetes	O	O
mellitus	O	O
,	O	O
and	O	O
Iranian	O	O
nationality	O	O
.	O	O

Both	O	O
questionnaires	O	O
are	O	O
interviewer	O	O
administered	O	O
.	O	O

Mendez	O	O
et	O	O
al	O	O
.	O	O

In	O	O
addition	O	O
to	O	O
the	O	O
most	O	O
common	O	O
factors	O	O
the	O	O
sedentary	O	O
lifestyle	O	O
may	O	O
also	O	O
be	O	O
a	O	O
risk	O	O
factor	O	O
for	O	O
GDM	O	O
.	O	O

Handedness	O	O
Handedness	O	O
is	O	O
believed	O	O
to	O	O
be	O	O
determined	O	O
in	O	O
utero	O	O
[	O	O
179	O	O
],	O	O
possibly	O	O
through	O	O
hormonal	O	O
influences	B	B
[	O	O
180	O	O
–	O	O
183	O	O
],	O	O
and	O	O
has	O	O
been	O	O
linked	B	B
with	O	O
immune	O	O
disease	O	O
[	O	O
184	O	O
,	O	O
185	O	O
],	O	O
various	O	O
developmental	O	O
learning	O	O
disorders	O	O
[	O	O
184	O	O
],	O	O
epilepsy	O	O
[	O	O
186	O	O
],	O	O
and	O	O
breast	O	O
cancer	O	O
risk	O	O
in	O	O
both	O	O
pre	O	O
-	O	O
and	O	O
post	O	O
-	O	O
menopausal	O	O
women	O	O
[	O	O
187	O	O
–	O	O
190	O	O
].	O	O

The	O	O
dissection	O	O
started	O	O
at	O	O
the	O	O
aortic	O	O
root	O	O
and	O	O
extended	O	O
inferiorly	O	O
into	O	O
the	O	O
descending	O	O
aorta	O	O
and	O	O
upper	O	O
abdomen	O	O
.	O	O

Pregnant	O	O
women	O	O
are	O	O
famously	O	O
exhorted	O	O
to	O	O
faithfully	O	O
take	O	O
their	O	O
daily	O	O
prenatal	O	O
vitamins	O	O
,	O	O
which	O	O
often	O	O
contain	O	O
iron	O	O
and	O	O
other	O	O
minerals	O	O
.	O	O

A	O	O
meta	O	O
-	O	O
analysis	O	O
which	O	O
included	O	O
the	O	O
above	O	O
studies	O	O
as	O	O
well	O	O
as	O	O
others	O	O
examining	O	O
women	O	O
with	O	O
pre	O	O
-	O	O
existing	O	O
diabetes	O	O
,	O	O
with	O	O
745	O	O
glyburide	O	O
exposed	O	O
pregnancies	O	O
and	O	O
637	O	O
treated	O	O
with	O	O
insulin	O	O
,	O	O
has	O	O
been	O	O
performed	O	O
.	O	O
65This	O	O
study	O	O
found	O	O
that	O	O
glyburide	O	O
did	O	O
not	O	O
increase	O	O
the	O	O
risk	O	O
of	O	O
macrosomia	O	O
,	O	O
large	O	O
for	O	O
gestational	O	O
age	O	O
,	O	O
or	O	O
neonatal	O	O
hypoglycemia	O	O
,	O	O
but	O	O
did	O	O
not	O	O
examine	O	O
more	O	O
serious	O	O
consequences	O	O
such	O	O
as	O	O
perinatal	O	O
mortality	O	O
or	O	O
congenital	O	O
anomalies	O	O
.	O	O

Study	O	O
also	O	O
has	O	O
shown	O	O
that	O	O
serum	O	O
25	O	O
-	O	O
OH	O	O
VitD2	O	O
detection	O	O
rate	O	O
is	O	O
less	O	O
than	O	O
5	O	O
%	O	O
in	O	O
China	O	O
[	O	O
4	O	O
].	O	O

Upon	O	O
reviewing	O	O
the	O	O
CT	O	O
,	O	O
we	O	O
immediately	O	O
notified	O	O
the	O	O
obstetric	O	O
and	O	O
vascular	O	O
teams	O	O
and	O	O
the	O	O
patient	O	O
was	O	O
taken	O	O
to	O	O
the	O	O
operating	O	O
room	O	O
for	O	O
an	O	O
emergent	O	O
cesarean	O	O
section	O	O
and	O	O
repair	O	O
of	O	O
her	O	O
aortic	O	O
dissection	O	O
.	O	O

Interestingly	O	O
,	O	O
epidemiological	O	O
studies	O	O
in	O	O
women	O	O
showed	O	O
that	O	O
maternal	O	O
malnutrition	O	O
during	O	O
pregnancy	O	O
can	O	O
result	O	O
in	O	O
fetal	O	O
growth	O	O
retardation	O	O
[	O	O
11	O	O
,	O	O
12	O	O
].	O	O

Curiously	O	O
,	O	O
it	O	O
has	O	O
recently	O	O
been	O	O
shown	O	O
that	O	O
dynamin	O	O
1	O	O
-	O	O
like	O	O
protein	O	O
is	O	O
also	O	O
important	O	O
for	O	O
mitochondrial	O	O
fission	O	O
and	O	O
general	O	O
morphology	O	O
[	O	O
33	O	O
].	O	O

We	O	O
also	O	O
examined	O	O
GWG	O	O
as	O	O
an	O	O
independent	O	O
predictor	O	O
and	O	O
potential	O	O
mediator	O	O
of	O	O
effects	O	O
of	O	O
maternal	O	O
prenatal	O	O
behaviors	O	O
on	O	O
weight	O	O
outcomes	O	O
(	O	O
Table	O	O
4	O	O
).	O	O

At	O	O
present	O	O
,	O	O
it	O	O
is	O	O
impossible	O	O
to	O	O
conclusively	O	O
state	O	O
that	O	O
a	O	O
particular	O	O
dietary	O	O
pattern	O	O
or	O	O
food	O	O
will	O	O
alter	O	O
AM	O	O
risk	O	O
in	O	O
infants	O	O
.	O	O

Outcomes	O	O
were	O	O
additionally	O	O
adjusted	O	O
for	O	O
maternal	O	O
age	O	O
,	O	O
socioeconomic	O	O
status	O	O
and	O	O
maternal	O	O
smoking	O	O
There	O	O
were	O	O
no	O	O
significant	O	O
differences	O	O
between	O	O
the	O	O
two	O	O
treatment	O	O
groups	O	O
with	O	O
regards	O	O
to	O	O
infant	O	O
feeding	O	O
patterns	O	O
,	O	O
with	O	O
59	O	O
.	O	O
80	O	O
%	O	O
of	O	O
infants	O	O
still	O	O
being	O	O
breast	O	O
fed	O	O
at	O	O
6	O	O
months	O	O
of	O	O
age	O	O
(	O	O
Lifestyle	O	O
Advice	O	O
324	O	O
(	O	O
59	O	O
.	O	O
12	O	O
%)	O	O
vs	O	O
.	O	O
Standard	O	O
Care	O	O
347	O	O
(	O	O
60	O	O
.	O	O
45	O	O
%);	O	O
aRR	O	O
1	O	O
.	O	O
01	O	O
;	O	O
95	O	O
%	O	O
CI	O	O
0	O	O
.	O	O
97	O	O
to	O	O
1	O	O
.	O	O
05	O	O
;	O	O
p	O	O
=	O	O
0	O	O
.	O	O
60	O	O
).	O	O

Further	O	O
,	O	O
the	O	O
various	O	O
chapters	O	O
in	O	O
the	O	O
book	O	O
explain	O	O
the	O	O
basic	O	O
principles	O	O
in	O	O
nutrition	O	O
coupled	O	O
with	O	O
applications	O	O
in	O	O
different	O	O
clinical	O	O
conditions	O	O
.	O	O

(	O	O
2013	O	O
)*/†	O	O
FormaldehydeRatAge	O	O
-	O	O
related	O	O
accumulation	O	O
(	O	O
0	O	O
.	O	O
07	O	O
–	O	O
0	O	O
.	O	O
5	O	O
mM	O	O
)	O	O
Injection	O	O
(	O	O
ih	O	O
)	O	O
(	O	O
1	O	O
µl	O	O
of	O	O
0	O	O
.	O	O
5	O	O
mM	O	O
)	O	O
Adulthood	O	O
LifetimeAdulthoodBehavioral	O	O
abnormalitiesDNA	O	O
methylation	O	O
Epigenetic	O	O
machineryTong	O	O
et	O	O
al	O	O
.	O	O

These	O	O
changes	O	O
include	O	O
increased	O	O
total	O	O
circulatory	O	O
volume	O	O
,	O	O
increased	O	O
systemic	O	O
blood	O	O
pressure	O	O
,	O	O
and	O	O
structural	O	O
changes	O	O
in	O	O
the	O	O
aortic	O	O
wall	O	O
secondary	O	O
to	O	O
the	O	O
hormonal	O	O
effects	O	O
of	O	O
estrogen	O	O
and	O	O
progesterone	O	O
[	O	O
4	O	O
].	O	O

Aims	O	O
of	O	O
the	O	O
study	O	O
The	O	O
aims	O	O
of	O	O
the	O	O
NuPED	O	O
study	O	O
are	O	O
1	O	O
)	O	O
to	O	O
assess	O	O
dietary	O	O
intake	O	O
and	O	O
nutritional	O	O
status	O	O
of	O	O
urban	O	O
pregnant	O	O
women	O	O
in	O	O
Johannesburg	O	O
,	O	O
South	O	O
Africa	O	O
,	O	O
and	O	O
2	O	O
)	O	O
to	O	O
determine	O	O
associations	B	B
with	O	O
birth	O	O
outcomes	O	O
,	O	O
measures	O	O
of	O	O
maternal	O	O
health	O	O
,	O	O
as	O	O
well	O	O
as	O	O
measures	O	O
of	O	O
offspring	O	O
health	O	O
and	O	O
development	O	O
.	O	O

A	O	O
total	O	O
of	O	O
169	O	O
participants	O	O
were	O	O
assigned	O	O
to	O	O
the	O	O
two	O	O
groups	O	O
of	O	O
placebo	O	O
and	O	O
vitamin	O	O
D	O	O
through	O	O
block	O	O
randomization	O	O
design	O	O
.	O	O

There	O	O
was	O	O
no	O	O
evidence	O	O
of	O	O
rickets	O	O
both	O	O
clinically	O	O
and	O	O
radiologically	O	O
.	O	O

It	O	O
has	O	O
been	O	O
suggested	O	O
that	O	O
the	O	O
inverse	O	O
association	B	B
may	O	O
reflect	O	O
increased	O	O
immune	O	O
surveillance	O	O
on	O	O
the	O	O
part	O	O
of	O	O
the	O	O
atopic	O	O
individual	O	O
[	O	O
91	O	O
,	O	O
93	O	O
].	O	O

We	O	O
observed	O	O
consistent	O	O
associations	B	B
between	O	O
maternal	O	O
DHA	O	O
and	O	O
EPA	O	O
intake	O	O
and	O	O
infant	O	O
gut	O	O
microbiota	O	O
.	O	O

Mothers	O	O
also	O	O
reported	O	O
duration	O	O
of	O	O
breastfeeding	O	O
on	O	O
postpartum	O	O
questionnaires	O	O
.	O	O

Obesogenic	O	O
phenotype	O	O
of	O	O
offspring	O	O
of	O	O
dams	O	O
fed	O	O
a	O	O
high	O	O
multivitamin	O	O
diet	O	O
is	O	O
prevented	O	O
by	O	O
a	O	O
post	O	O
-	O	O
weaning	O	O
high	O	O
multivitamin	O	O
or	O	O
high	O	O
folate	O	O
diet	O	O
Abstract	O	O
Background	O	O
High	O	O
multivitamin	O	O
(	O	O
10	O	O
-	O	O
fold	O	O
AIN	O	O
-	O	O
93G	O	O
,	O	O
HV	O	O
)	O	O
diets	O	O
fed	O	O
during	O	O
pregnancy	O	O
to	O	O
Wistar	O	O
rats	O	O
increase	O	O
characteristics	O	O
of	O	O
metabolic	O	O
syndrome	O	O
in	O	O
offspring	O	O
when	O	O
weaned	O	O
to	O	O
the	O	O
recommended	O	O
vitamin	O	O
(	O	O
RV	O	O
)	O	O
diet	O	O
.	O	O

For	O	O
6	O	O
women	O	O
information	O	O
on	O	O
the	O	O
age	O	O
was	O	O
missing	O	O
.	O	O

Hypocalcemia	O	O
has	O	O
also	O	O
been	O	O
shown	O	O
to	O	O
occur	O	O
in	O	O
exclusively	O	O
breast	O	O
fed	O	O
babies	O	O
not	O	O
exposed	O	O
to	O	O
sunlight	O	O
and	O	O
in	O	O
infants	O	O
whose	O	O
mothers	O	O
are	O	O
deficient	O	O
in	O	O
vitamin	O	O
D	O	O
.[	O	O
1	O	O
]	O	O
Symptoms	O	O
of	O	O
hypocalcemia	O	O
in	O	O
children	O	O
include	O	O
lethargy	O	O
,	O	O
recurrent	O	O
respiratory	O	O
tract	O	O
infections	O	O
,	O	O
focal	O	O
clonic	O	O
seizures	O	O
,	O	O
jitteriness	O	O
,	O	O
carpopedal	O	O
spasm	O	O
and	O	O
rarely	O	O
stridor	O	O
due	O	O
to	O	O
laryngospasm	O	O
.	O	O

Rarely	O	O
,	O	O
systemic	O	O
corticoids	O	O
may	O	O
be	O	O
used	O	O
for	O	O
severe	O	O
recalcitrant	O	O
urticaria	O	O
and	O	O
angioedema	O	O
during	O	O
pregnancy	O	O
.	O	O

The	O	O
RR	O	O
comparing	O	O
the	O	O
highest	O	O
to	O	O
the	O	O
lowest	O	O
quartile	O	O
of	O	O
omega	O	O
-	O	O
6	O	O
PUFAs	O	O
intake	O	O
was	O	O
0	O	O
.	O	O
78	O	O
(	O	O
95	O	O
%	O	O
CI	O	O
,	O	O
0	O	O
.	O	O
64	O	O
-	O	O
0	O	O
.	O	O
97	O	O
).	O	O

Exclusion	O	O
criteria	O	O
were	O	O
avoiding	O	O
of	O	O
follow	O	O
-	O	O
up	O	O
during	O	O
the	O	O
study	O	O
and	O	O
current	O	O
-	O	O
smoker	O	O
women	O	O
.	O	O

Common	O	O
risk	O	O
factors	O	O
for	O	O
developing	O	O
aortic	O	O
dissection	O	O
include	O	O
hypertension	O	O
,	O	O
collagen	O	O
disorders	O	O
including	O	O
Marfan	O	O
/	O	O
Ehlers	O	O
-	O	O
Danlos	O	O
syndromes	O	O
,	O	O
bicuspid	O	O
aortic	O	O
valve	O	O
,	O	O
positive	O	O
family	O	O
history	O	O
,	O	O
trauma	O	O
,	O	O
and	O	O
cocaine	O	O
use	O	O
[	O	O
3	O	O
–	O	O
7	O	O
].	O	O

Summary	O	O
Many	O	O
women	O	O
experience	O	O
type	O	O
I	O	O
allergies	O	O
during	O	O
pregnancy	O	O
.	O	O

1	O	O
.	O	O

The	O	O
questions	O	O
were	O	O
translated	O	O
from	O	O
English	O	O
into	O	O
Swedish	O	O
and	O	O
back	O	O
-	O	O
translated	O	O
to	O	O
increase	O	O
fidelity	O	O
to	O	O
the	O	O
original	O	O
scale	O	O
.	O	O

These	O	O
supplements	O	O
are	O	O
not	O	O
necessary	O	O
in	O	O
most	O	O
pregnancies	O	O
,	O	O
which	O	O
raises	O	O
questions	O	O
about	O	O
women	O	O
’	O	O
s	O	O
motivation	O	O
to	O	O
use	O	O
them	O	O
in	O	O
the	O	O
absence	O	O
of	O	O
formal	O	O
recommendations	O	O
.	O	O

While	O	O
the	O	O
microbiome	O	O
-	O	O
wide	O	O
significance	O	O
of	O	O
maternal	O	O
dietary	O	O
factors	O	O
after	O	O
adjusting	O	O
p	O	O
values	O	O
using	O	O
the	O	O
false	O	O
discovery	O	O
rate	O	O
(	O	O
FDR	O	O
)	O	O
method	O	O
was	O	O
not	O	O
observed	O	O
,	O	O
OTUs	O	O
with	O	O
the	O	O
same	O	O
taxonomic	O	O
assignment	O	O
tended	O	O
to	O	O
appear	O	O
together	O	O
in	O	O
the	O	O
most	O	O
significant	O	O
results	O	O
,	O	O
supporting	O	O
a	O	O
true	O	O
association	B	B
of	O	O
maternal	O	O
dietary	O	O
factors	O	O
and	O	O
infant	O	O
gut	O	O
microbiota	O	O
