TOKEN	PREDICTED
indicating	O
negative	O
effects	O
of	O
fetal	O
programming	O
on	O
productive	O
efficiency	O
of	O
replacement	O
heifers	O
.	O

Besides	O
,	O
P	O
-	O
values	O
<	O
0	O
.	O
05	O
were	O
considered	O
as	O
statistically	O
significant	O
.	O

Mothers	O
were	O
paid	O
$	O
25	O
for	O
attending	O
the	O
30	O
-	O
week	O
gestation	O
and	O
6	O
-	O
month	O
postpartum	O
assessments	O
.	O

The	O
ratio	O
of	O
muscle	O
to	O
fat	O
cells	O
varies	O
depending	O
on	O
the	O
amount	O
of	O
IMF	O
deposited	O
.	O

In	O
infants	O
with	O
risk	O
of	O
allergy	O
,	O
introduction	O
of	O
solid	O
foods	O
in	O
general	O
should	O
be	O
postponed	O
until	O
6	O
months	O
of	O
age	O
,	O
milk	O
products	O
until	O
12	O
months	O
,	O
hen	O
'	O
s	O
egg	O
until	O
24	O
months	O
,	O
and	O
peanut	O
,	O
tree	O
nuts	O
,	O
fish	O
,	O
and	O
seafood	O
until	O
at	O
least	O
36	O
months	O
.	O

Although	O
relatively	O
rare	O
,	O
clinicians	O
must	O
maintain	O
a	O
high	O
index	O
of	O
suspicion	O
for	O
aortic	O
dissection	O
in	O
any	O
pregnant	O
female	O
who	O
presents	O
with	O
acute	O
onset	O
chest	O
pain	O
.	O

Partial	O
adherence	O
to	O
the	O
model	O
of	O
care	O
may	O
have	O
attenuated	O
changes	O
in	O
medication	O
requirements	O
and	O
dietary	O
patterns	O
.	O

Long	O
-	O
term	O
effect	O
of	O
prenatal	O
caloric	O
restriction	O
on	O
the	O
gene	O
expression	O
of	O
lipid	O
and	O
cholesterol	O
metabolism	O
in	O
liver	O
and	O
perirenal	O
adipose	O
tissue	O
of	O
adult	O
offspring	O
Gene	O
expression	O
of	O
relevant	O
metabolic	O
enzymes	O
regulating	O
de	O
novo	O
lipogenesis	O
(	O
Acaca	O
,	O
Fasn	O
,	O
Scd1	O
)	O
and	O
fatty	O
-	O
acid	O
β	O
-	O
oxidation	O
(	O
Cpt1a	O
,	O
Cpt1b	O
,	O
Acox1	O
),	O
and	O
key	O
regulators	O
of	O
lipid	O
and	O
cholesterol	O
metabolism	O
(	O
Chrebp	O
,	O
Srebp1	O
/	O
2	O
,	O
Insig1	O
/	O
2	O
,	O
Hmgcr	O
)	O
and	O
mitochondrial	O
respiration	O
(	O
Ucp1	O
,	O
Cox4i1	O
)	O
was	O
also	O
evaluated	O
in	O
the	O
liver	O
and	O
the	O
PAT	O
(	O
Figure5	O
).	O

These	O
studies	O
do	O
not	O
necessarily	O
rule	O
out	O
an	O
epigenetic	O
mechanism	O
of	O
toxicity	O
per	O
se	O
,	O
but	O
they	O
do	O
exclude	O
a	O
link	O
between	O
the	O
specific	O
epigenetic	O
,	O
exposure	O
and	O
/	O
or	O
adverse	O
endpoints	O
/	O
markers	O
investigated	O
.	O

Based	O
on	O
the	O
sum	O
population	O
prevalence	O
of	O
schizophrenia	O
and	O
other	O
psychoses	O
in	O
middle	O
-	O
aged	O
women	O
[	O
54	O
],	O
we	O
might	O
expect	O
that	O
2	O
-	O
3	O
%	O
of	O
the	O
study	O
participants	O
would	O
cross	O
the	O
boundaries	O
to	O
clinically	O
valid	O
syndromes	O
.	O

(	O
2012	O
)	O
*	O
Lifestyle	O
factors	O
Smoking	O
:	O
Cigarette	O
smokeAdulthood	O
LifetimeAdulthoodCOPD	O
Breast	O
and	O
lung	O
cancer	O
↓	O
lung	O
cancer	O
overall	O
survivalDNA	O
methylation	O
Epigenetic	O
machinery	O
miRNAsLin	O
et	O
al	O
.	O

This	O
highlights	O
the	O
importance	O
of	O
prenatal	O
care	O
,	O
both	O
in	O
terms	O
of	O
frequency	O
and	O
content	O
,	O
in	O
improving	O
adherence	O
to	O
programs	O
to	O
prevent	O
anaemia	O
.	O

These	O
differences	O
cannot	O
be	O
compared	O
directly	O
due	B
to	I
discrepancies	O
in	O
national	O
guidelines	O
and	O
the	O
financial	O
barriers	O
in	O
some	O
regions	O
[	O
27	O
].	O

Pregnancy	O
is	O
a	O
special	O
situation	O
in	O
oncology	O
:	O
we	O
need	O
to	O
control	O
two	O
patients	O
at	O
the	O
same	O
time	O
,	O
and	O
both	O
are	O
vulnerable	O
.	O

One	O
recent	O
study	O
suggests	O
that	O
both	O
the	O
microbial	O
and	O
fatty	O
acid	O
composition	O
of	O
breast	O
milk	O
may	O
differ	O
by	O
delivery	O
mode	O
[	O
18	O
],	O
so	O
the	O
differential	O
effect	O
of	O
maternal	O
dairy	O
intake	O
by	O
delivery	O
mode	O
on	O
the	O
infant	O
gut	O
microbiome	O
may	O
be	O
attributable	O
to	O
the	O
differences	O
in	O
breast	O
milk	O
microbiota	O
or	O
lipids	O
in	O
relation	O
to	O
maternal	O
diet	O
by	O
delivery	O
mode	O
.	O

found	O
that	O
a	O
prolonged	O
labor	O
(	O
greater	O
than	O
18	O
–	O
24	O
hours	O
)	O
resulted	O
in	O
an	O
increased	O
risk	O
for	O
autism	O
[	O
18	O
].	O

Prokaryote	O
genomes	O
contain	O
only	O
10	O
%	O
ncDNA	O
,	O
more	O
complex	O
fungi	O
and	O
animals	O
>	O
50	O
%,	O
rising	O
to	O
>	O
98	O
%	O
in	O
complex	O
mammals	O
(	O
including	O
mice	O
and	O
humans	O
)	O
(	O
Carey2011	O
).	O

When	O
evidence	O
for	O
associations	O
persisted	O
,	O
we	O
considered	O
other	O
factors	O
which	O
can	O
be	O
considered	O
either	O
as	O
potential	O
confounders	B
or	O
potential	O
mediators	O
of	O
associations	O
between	O
maternal	O
free	O
sugar	O
intake	O
in	O
pregnancy	O
and	O
childhood	O
outcomes	O
,	O
i	O
.	O
e	O
.	O

Food	O
items	O
similar	O
in	O
nutrient	O
profile	O
were	O
combined	O
into	O
33	O
predefined	O
food	O
groups	O
(	O
Table	O
1	O
).	O

Interestingly	O
,	O
the	O
CB2	O
receptor	O
activation	O
was	O
associated	O
with	O
anti	O
-	O
obesity	O
effects	O
(	O
Verty	O
et	O
al	O
.,	O
2015	O
)	O
and	O
a	O
decreased	O
risk	O
for	O
cardiovascular	O
diseases	O
.	O

As	O
these	O
nuclear	O
receptors	O
has	O
been	O
also	O
linked	O
to	O
the	O
activation	O
of	O
fatty	O
-	O
acid	O
β	O
-	O
oxidation	O
and	O
insulin	O
sensitivity	O
(	O
Auwerx	O
,	O
1999	O
;	O
Minnich	O
et	O
al	O
.,	O
2001	O
),	O
their	O
decreased	O
levels	O
in	O
RC	O
females	O
might	O
be	O
associated	O
to	O
alterations	O
in	O
lipid	O
and	O
glucose	O
metabolism	O
(	O
Liu	O
et	O
al	O
.,	O
2015	O
).	O

The	O
MiG	O
Study	O
randomized	O
751	O
women	O
with	O
GDM	O
to	O
treatment	O
with	O
insulin	O
or	O
metformin	O
.	O
72The	O
women	O
in	O
the	O
metformin	O
arm	O
were	O
treated	O
with	O
supplemental	O
insulin	O
if	O
the	O
maximal	O
dose	O
of	O
metformin	O
,	O
2500	O
mg	O
daily	O
,	O
failed	O
to	O
meet	O
the	O
glucose	O
targets	O
.	O

Despite	O
few	O
cases	O
of	O
IUFD	O
in	O
the	O
GraviD	O
cohort	O
,	O
our	O
results	O
suggest	O
that	O
vitamin	O
D	O
deficiency	O
in	O
early	O
pregnancy	O
may	O
be	O
linked	O
to	O
IUFD	O
.	O

Similarly	O
,	O
indoor	O
-	O
outdoor	O
pets	O
are	O
efficient	O
carriers	O
of	O
agents	O
into	O
the	O
home	O
,	O
and	O
also	O
pose	O
an	O
exposure	O
source	O
for	O
pesticides	O
from	O
anti	O
flea	O
/	O
tick	O
collars	O
,	O
sprays	O
,	O
and	O
shampoos	O
.	O

Maternal	O
intelligence	O
,	O
alcohol	O
consumption	O
,	O
smoking	O
and	O
breastfeeding	O
practices	O
were	O
included	O
as	O
covariates	O
in	O
all	O
studies	O
.	O

For	O
example	O
,	O
the	O
maternal	O
aMED	O
score	O
was	O
consistently	O
positively	O
and	O
negatively	O
associated	O
with	O
the	O
Enterobacteriaceae	O
family	O
,	O
and	O
additionally	O
negatively	O
associated	O
with	O
the	O
species	O
Escherichia	O
coli	O
,	O
in	O
both	O
delivery	O
mode	O
strata	O
.	O

In	O
two	O
separate	O
studies	O
,	O
early	O
-	O
weaned	O
steers	O
(	O
weaned	O
at	O
177	O
d	O
[	O
study	O
1	O
]	O
and	O
158	O
d	O
[	O
study	O
2	O
]	O
of	O
age	O
and	O
placed	O
on	O
a	O
finishing	O
diet	O
)	O
increased	O
MS	O
and	O
body	O
weight	O
gain	O
,	O
improved	O
feed	O
efficiency	O
,	O
and	O
improved	O
QG	O
of	O
the	O
beef	O
compared	O
with	O
normally	O
weaned	O
steers	O
or	O
normally	O
weaned	O
steers	O
supplemented	O
with	O
grain	O
[	O
51	O
].	O

In	O
general	O
,	O
miRNAs	O
repress	O
gene	O
expression	O
by	O
binding	O
to	O
mRNAs	O
in	O
a	O
sequence	O
-	O
specific	O
manner	O
and	O
either	O
inducing	O
their	O
degradation	O
or	O
inhibiting	O
their	O
translation	O
(	O
Ivey	O
&	O
Srivastava2015	O
),	O
whereas	O
piRNAs	O
and	O
esiRNAs	O
bind	O
to	O
complementary	O
transposable	O
elements	O
(	O
TEs	O
)	O
and	O
induce	O
their	O
degradation	O
(	O
Watanabe	O
et	O
al	O
.	O
2006	O
,	O
2008	O
).	O

Associated	O
symptoms	O
include	O
nausea	O
,	O
vomiting	O
,	O
diaphoresis	O
,	O
and	O
light	O
-	O
headedness	O
.	O

The	O
presence	O
of	O
somatostatin	O
receptors	O
provides	O
the	O
basis	O
for	O
treatment	O
with	O
longacting	O
analogues	O
of	O
somatostatin	O
or	O
with	O
Y	O
-	O
octreotide	O
(	O
DOTATOC	O
)	O
in	O
some	O
patients	O
.	O

BAT	O
activation	O
by	O
cold	O
exposure	O
,	O
β3	O
-	O
agonist	O
or	O
thyroid	O
hormone	O
treatment	O
was	O
shown	O
to	O
improve	O
glucose	O
tolerance	O
and	O
insulin	O
sensitivity	O
(	O
Cawthorne	O
et	O
al	O
.,	O
1984	O
;	O
Forest	O
et	O
al	O
.,	O
1987	O
;	O
Peirce	O
and	O
Vidal	O
-	O
Puig	O
,	O
2013	O
).	O

The	O
HDL	O
was	O
10	O
-	O
fold	O
reduced	O
in	O
the	O
plasma	O
of	O
RC	O
females	O
,	O
which	O
indicates	O
a	O
significant	O
reduction	O
of	O
the	O
outlet	O
rate	O
of	O
fat	O
molecules	O
(	O
cholesterol	O
,	O
phospholipids	O
and	O
triglycerides	O
)	O
from	O
cells	O
.	O

They	O
are	O
also	O
complicated	O
by	O
the	O
fact	O
that	O
the	O
biological	O
material	O
under	O
study	O
,	O
often	O
blood	O
cells	O
,	O
is	O
not	O
from	O
the	O
target	O
organ	O
/	O
tissue	O
.	O

The	O
FFQ	O
was	O
used	O
to	O
estimate	O
total	O
energy	O
intake	O
and	O
daily	O
nutrient	O
intake	O
,	O
by	O
multiplying	O
the	O
daily	O
frequency	O
of	O
consumption	O
of	O
a	O
food	O
by	O
the	O
nutrient	O
content	O
[	O
14	O
]	O
of	O
a	O
standard	O
portion	O
[	O
15	O
]	O
of	O
that	O
food	O
,	O
and	O
summing	O
this	O
for	O
all	O
the	O
foods	O
consumed	O
.	O

High	O
fat	O
feeding	O
of	O
pregnant	O
or	O
lactating	O
